content,Positive,Neutral,Negative,Sentiment
这几个演员是被导演抓住把柄了么……,0.3595555,,0.6404445,negative
"白搭这么多演员了,",0.43185695,,0.56814305,negative
演员都是胖子脸。,0.50497049,,0.49502951,positive
几位演喜剧就自带喜剧氛围的演员真的很加分。,0.64951861,,0.35048139,positive
演员演技没毛病，,0.49995789,,0.50004211,negative
郭度沅这么好的演员为啥要接这种电影！,0.50078371,,0.49921629,positive
还没有哪两个菲律宾演员好笑，,0.55713192,,0.44286808,positive
冲着两个泰国演员给个三星，,0.33728336,,0.66271664,negative
韩国演员敬业吃鸡毛，,0.48053779,,0.51946221,negative
这是忠武路的演员们拍出来的电影？,0.4718071,,0.5281929,negative
众多演员真的不错，,0.72895952,,0.27104048,positive
关键你找的还是这么些有名气的演员，,0.50057849,,0.49942151,positive
几个男演员一个比一个胖，,0.43190092,,0.56809908,negative
还好演员撑住了。,0.52837577,,0.47162423,positive
也没有颜值高的演员挽留我，,0.50115894,,0.49884106,positive
ps.传说中男演员太少让萩原感到不安的组哈哈哈。,0.53144417,,0.46855583,positive
虽是战争背景但是以小见大演员演技也不错感动泪水不断留一颗星给中国人心中过不去的那道坎,0.58776561,,0.41223439,positive
几位女演员们都挺更好看的，,0.70942126,,0.29057874,positive
不仅有干练的户田还有真的比孩子还要孩子的大原战争什么的真的没有人赢的真希望能一直和平下去话说他们这保育园女孩子是不是太多了点小男生演员不够用了吧,0.49105454,,0.50894546,negative
演员的表演和bgm很有感染力，,0.70947497,,0.29052503,positive
摄影和一些情节安排还是有值得肯定的地方、演员的演技足够但也基本没有出彩的地方。,0.53830445,,0.46169555,positive
五星打给boyce再次提醒迪士尼这么会拍mv和写歌可以出男女团我们愿意追不用拍电影来祸害我们演员也能唱能跳长得也好看,0.67348696,,0.32651304,positive
最后的结局篇啦…可惜狗狗后代的演员去世了，,0.3867728,,0.6132272,negative
故事是患绝症的老女演员，,0.45788135,,0.54211865,negative
我们不能失去这样的女演员啊。,0.27756303,,0.72243697,negative
演员都是演技派，,0.50831541,,0.49168459,positive
况且即便拼凑出“女演员的一生”，,0.49608051,,0.50391949,negative
她坐在房间里弹起了哀乐——她成了那位失声的歌剧演员，,0.29842567,,0.70157433,negative
非英语母语演员几乎都有强烈背台词感连一句话重音放在哪都不知道，,0.33357614,,0.66642386,negative
看起来像导演调度不动这个大演员，,0.33903764,,0.66096236,negative
#72ndCannes#云集这么一批优秀的演员，,0.69071682,,0.30928318,positive
有这么一类演员，,0.49220276,,0.50779724,negative
连群众演员都在出戏，,0.50957701,,0.49042299,positive
演员像是在念教科书般僵化的台词，,0.47659412,,0.52340588,negative
我怀疑一众知名演员搞不清自己是在演戏呢，,0.38019465,,0.61980535,negative
如果只关注她（和一水水平在线的男演员们），,0.51538821,,0.48461179,positive
演员很棒但故事不是我喜欢的类型……,0.72628201,,0.27371799,positive
好的演员就是让你相信这个人物真的存在，,0.57092084,,0.42907916,positive
春夏一定一定会成为中国最好的女演员之一。,0.54092415,,0.45907585,positive
特效比演员演戏时间还长……,0.65274407,,0.34725593,positive
演员演技在线，,0.49203709,,0.50796291,negative
真正有演技的演员！,0.55920297,,0.44079703,positive
演员实力强大。,0.70313216,,0.29686784,positive
春夏真的是个氛围演员，,0.4553405,,0.5446595,negative
用了一票文艺电影的演员，,0.6543647,,0.3456353,positive
遗憾这几个优秀的演员了！,0.71336075,,0.28663925,positive
浪费了出色的演员阵容，,0.61720184,,0.38279816,positive
就我看来作为演员，,0.46631478,,0.53368522,negative
一揽子的好演员，,0.49492771,,0.50507229,negative
这么强的卡司拍了个奥特曼大电影想想没做特效之前演员们对着绿幕拍戏的样子就替惠英红流泪了,0.48049556,,0.51950444,negative
如果你认真导了演员还演成这样子，,0.35003115,,0.64996885,negative
实在浪费了余文乐、春夏、惠英红这几个演员。,0.68728025,,0.31271975,positive
惠英红涂门老爷子都是我最喜爱的演员，,0.72127353,,0.27872647,positive
挺好的演员，,0.72992386,,0.27007614,positive
演员名头和波多野裕介的歌曲还是有着一些吸引力。,0.5351492,,0.4648508,positive
可惜这个演员阵容了，,0.28518842,,0.71481158,negative
但几个演员的表演要收敛就好，,0.67789412,,0.32210588,positive
但或许也揭示了年龄与故事类型对于女演员们的无形上限。,0.48869154,,0.51130846,negative
往往在手握可供发挥的题材和可以信任的演员的前提下而不知所措，,0.42732588,,0.57267412,negative
毕竟在当今的韩国影坛像她这样的女演员真的太稀有了。,0.52347075,,0.47652925,positive
为啥女儿的演员不能挑个美点的……,0.52455417,,0.47544583,positive
演员也都挺好,0.73099288,,0.26900712,positive
演员从头到尾就三个，,0.37838612,,0.62161388,negative
演员都还可以，,0.73006789,,0.26993211,positive
就三个演员，,0.34438549,,0.65561451,negative
挺好的片子整个·氛围很到位演员都是这两年参演这种电影电视剧的年轻演员配角也不含糊为什么评分这么低？,0.43616837,,0.56383163,negative
演员不容易。,0.49794695,,0.50205305,negative
当日本演员摆脱了浮夸式的演绎法，,0.4632473,,0.5367527,negative
女演员也很不错，,0.73102758,,0.26897242,positive
女演员太丑了，,0.3066759,,0.6933241,negative
但是剧情很完整而且演员演技非常棒，,0.72553968,,0.27446032,positive
却让导演和演员给演活了，,0.51895126,,0.48104874,positive
鲍姆巴赫在两个顶级演员加持下才完成的效果，,0.5310708,,0.4689292,positive
投射于演员的表演，,0.55878491,,0.44121509,positive
对她的驾驭似乎没有那么纯熟；但我仍然看到了这个从偶像时代就从未对演员身份放弃的女生。,0.48456214,,0.51543786,negative
初中时期听的偶像歌手也变成真正有演技的女演员了，,0.5291531,,0.4708469,positive
她是那种一直在努力进步的演员，,0.61788563,,0.38211437,positive
镜头只是框住演员，,0.44578572,,0.55421428,negative
我想就是演员把角色演活了吧，,0.54859114,,0.45140886,positive
演员也不是都好。,0.70165953,,0.29834047,positive
鲍起静这么厉害的演员都没发挥。,0.70261741,,0.29738259,positive
优秀的演员，,0.72865563,,0.27134437,positive
反而让演员的表现显得润物无声，,0.48859258,,0.51140742,negative
我本来还在想他妈的两个老大怎么这么gay这么有性张力看了演员表才发现是太保和袁富华，,0.37000569,,0.62999431,negative
林家栋越来越像战后好莱坞黑色电影中的icon级演员，,0.42768628,,0.57231372,negative
演员的演技满动人的，,0.58627399,,0.41372601,positive
演员是很大的加分点，,0.47504595,,0.52495405,negative
也是演员转导演的处女作，,0.50353429,,0.49646571,positive
但演员自我理解和解构有加分。,0.53857505,,0.46142495,positive
演员阵容强大，,0.70106054,,0.29893946,positive
和树大招风演员差不多，,0.43006156,,0.56993844,negative
这是演员没有处理好，,0.36768129,,0.63231871,negative
戏里面其他演员反而都很好，,0.71197562,,0.28802438,positive
整个立意、摄影的质感、演员都不错，,0.72896855,,0.27103145,positive
南亚仔演员挺帅的，,0.67629871,,0.32370129,positive
感情升温全靠南亚仔（港片演员新潮流）死缠烂打。,0.61125494,,0.38874506,positive
挺好的结尾有点崩了白只好像岳云鹏《踏血》两演员都是高开低走啊,0.64561674,,0.35438326,positive
演员也在线，,0.43067398,,0.56932602,negative
全片演员装腔作势并且状态单一，,0.45520533,,0.54479467,negative
像林家栋、太保这样的老演员，,0.40424293,,0.59575707,negative
演员有问题，,0.3956892,,0.6043108,negative
DC生生白瞎了这么棒的角色外加这么优秀、和角色这么契合的演员！,0.71236096,,0.28763904,positive
而且几乎所有演员看起来都有点拧巴……,0.338068,,0.661932,negative
白瞎演员和服化道。,0.37790848,,0.62209152,negative
从观众视角看来演员团队一开始就没有进入角色。,0.46946259,,0.53053741,negative
为什么要选这些演员呢，,0.47510485,,0.52489515,negative
玛格特·罗比这个演员的面相，,0.46354977,,0.53645023,negative
糟蹋演员，,0.27949805,,0.72050195,negative
ps为啥演员表没有阿根廷妹子的信息！,0.51886074,,0.48113926,positive
演员们都很棒,0.73105137,,0.26894863,positive
演员太赞了，,0.73061074,,0.26938926,positive
调度演员大幅往返，,0.49047908,,0.50952092,negative
演Vincent演员居然就是导演本人！,0.62682704,,0.37317296,positive
演员们表演得都挺出色，,0.63143796,,0.36856204,positive
刚看完《真相》同一个演员的两个母亲形象，,0.51218152,,0.48781848,positive
观众也要受不了这部电影了和女演员一起疯了。,0.33796185,,0.66203815,negative
同样的题材同一个演员类似的生活场景，,0.49690856,,0.50309144,negative
老年中年女演员表现非常好。,0.72947554,,0.27052446,positive
演员演技更差，,0.27029487,,0.72970513,negative
挺无语的故事是一个好故事父亲护女心切把伤害她的人都干掉这能理解但拍的就很不明不白中间有一大段情节都是无作用的铺垫不仅浪费的演员的表演更浪费了观众的时间,0.37010467,,0.62989533,negative
看了看演员表，,0.47464561,,0.52535439,negative
这部片子女主和她的亚裔闺蜜居然没在演员表里,0.4924785,,0.5075215,negative
演员还是挺给力的,0.71029995,,0.28970005,positive
导演和演员知名度都是一线的，,0.51303551,,0.48696449,positive
演员选的真好。,0.73099738,,0.26900262,positive
反正还是韩寒那套小聪明电影：话题演员+翻唱老歌+俏皮话，,0.6049379,,0.3950621,positive
一星可怜其他著名绿叶演员。,0.29371848,,0.70628152,negative
沈腾真的是个天生的喜剧演员，,0.50408752,,0.49591248,positive
做导演也没法调度好演员，,0.35990065,,0.64009935,negative
演员阵容都是好感度非常强的。,0.6481634,,0.3518366,positive
一位运动员和优秀喜剧演员合作出了一部二流喜剧插播体育赛事的三流电影。,0.62070178,,0.37929822,positive
在本片中扮演东尼小时候的演员正是他的儿子迈克尔甘多菲尼，,0.59674928,,0.40325072,positive
说不定正因为迈克尔甘多菲尼也像父亲一样走上了演员的道路才促成了本片的拍摄呢。,0.52448102,,0.47551898,positive
好几个演员找的还挺像的。,0.5703268,,0.4296732,positive
一星为好莱坞最好的演员AlessandroNivola！,0.66667096,,0.33332904,positive
"看似在描述意大利黑帮的消极然而每个演员都在使着吃奶的劲模仿意大利口音,甚至直接说意大利语...然而当时的情况想必是想使劲把英语说利索咯先吧...",0.31451005,,0.68548995,negative
Paulie的演员挑的不错，,0.73009495,,0.26990505,positive
不过演员都蛮可爱,0.73075831,,0.26924169,positive
选了几个不太好的演员，,0.46115968,,0.53884032,negative
四位演员的演技也符合本片有点荒诞的调性，,0.47407074,,0.52592926,negative
除了女主都比较熟悉的电视剧演员。,0.57611945,,0.42388055,positive
三个都能独当一面的演员合作起来就这，,0.43903877,,0.56096123,negative
四妹留胡子真的很丑女主现在是恐怖片上瘾了规规矩矩的黑吃黑现在这种题材不新颖但四个演员都很不错就是了都是脸熟了就是说那个小女孩看拔射钉这里笑死了四妹好可爱荒诞一词确实适合他们,0.59578295,,0.40421705,positive
你演员还可以两个男人女人都是见过的。,0.4961326,,0.5038674,negative
演员很努力，,0.51628558,,0.48371442,positive
人物凭借演员的表演和美好的形象算是立得住。,0.55031697,,0.44968303,positive
就是强行追车那场感觉演员不太吃得消。,0.47081883,,0.52918117,negative
演员至少敬业点看出不同吧。,0.55813126,,0.44186874,positive
PS：演员的外表太耀眼其实是个缺点，,0.5853249,,0.4146751,positive
多么优秀的演员，,0.73062189,,0.26937811,positive
温柔的电影因为春马突然离世不敢看又终于下决心看了挺温暖的没看过原著女演员都十分美春马的笑容啊再也看不到了。,0.64576846,,0.35423154,positive
而且演员是配音，,0.40038121,,0.59961879,negative
从演员表现和剧情搞笑娱乐而言，,0.48714094,,0.51285906,negative
喜剧对演员是一种诅咒，,0.30824904,,0.69175096,negative
演员清一色不贴脸的配音，,0.44863632,,0.55136368,negative
配音演员你配的尴尬不？,0.47046435,,0.52953565,negative
但好莱坞的后期配音大多都仍是由该演员完成，,0.39276051,,0.60723949,negative
而非专门的配音演员。,0.51891465,,0.48108535,positive
大陆电视剧已经快被几个配音演员垄断了，,0.33068907,,0.66931093,negative
心疼两位好演员,0.27191758,,0.72808242,negative
这个年代了还让群众演员“指手画脚”？,0.38011525,,0.61988475,negative
我还看过更知名的演员更垃圾的片（不出意外已经被自己买回去了）……,0.30982853,,0.69017147,negative
真的是浪费了两位好演员，,0.36933252,,0.63066748,negative
演员演的极其尴尬。,0.46916434,,0.53083566,negative
演员都挺不错的，,0.72814883,,0.27185117,positive
No.2293要是换上一些不认识的演员，,0.46158607,,0.53841393,negative
演员演技都不错的，,0.71653033,,0.28346967,positive
不知道编剧还要向我们证明多少次“演员烂烂一个，,0.34533862,,0.65466138,negative
不要浪费包括演员、导演、后期、观众甚至视频网站员工等任何人的时间,0.47656902,,0.52343098,negative
其余演员都在敷衍，,0.27022825,,0.72977175,negative
可惜剧情配不上演员，,0.26930058,,0.73069942,negative
声音是演员演技的一部分。,0.50163526,,0.49836474,positive
可惜了一波好演员骨架太疏松了,0.27235971,,0.72764029,negative
不得不赞叹曾国祥对演员的调教能力，,0.66502053,,0.33497947,positive
两个年轻演员的表演就是最浓厚的滤镜，,0.60745593,,0.39254407,positive
帅气的男演员多，,0.56210945,,0.43789055,positive
"四字监狱里流眼泪绝了,委屈和欣喜表露无疑!易烊千玺真是前途不可限量很庆幸,庆幸自己生活在一个父母爱我且开明的家庭,生活在生阳光照到的地方,没有经历过严重的校园暴力,电影很好,演员很好,发人深省,不负期望!我们生活在阴沟里,却仍有人仰望星空。",0.53882382,,0.46117618,positive
导演能力和两个演员演技把压力之下的暗黑和痛感全都撑起来了，,0.47436881,,0.52563119,negative
真正的关注点变成了演员所谓的“演技”。,0.47625384,,0.52374616,negative
原来演员和观众的眼泪是可以共振的；4.戏的立意有价值，,0.47178557,,0.52821443,negative
又因为撤档、紧急排档等一系列背景和演员的精湛表演，,0.53459201,,0.46540799,positive
希望他早日成为真正的演员。,0.50559399,,0.49440601,positive
演员很好，,0.7308079,,0.2691921,positive
围绕着演员状态穿插起来的前因后果的叙事，,0.47207075,,0.52792925,negative
这个导演很擅长激发两个演员间的表演张力，,0.62559843,,0.37440157,positive
演员能在荧幕上这样撕裂自己，,0.43970346,,0.56029654,negative
简直是精灵女演员,0.70581825,,0.29418175,positive
全靠演员卖力去演。,0.53053512,,0.46946488,positive
反倒是演员让人异常惊讶，,0.44806731,,0.55193269,negative
感觉两位演员被用得很好，,0.72296625,,0.27703375,positive
导演摄影演员剧本样样好，,0.60300466,,0.39699534,positive
吊打一切同年龄段女演员。,0.49982569,,0.50017431,negative
太好的两位演员，,0.70530294,,0.29469706,positive
他也可以被叫做演员易烊千玺了。,0.56018826,,0.43981174,positive
曾国祥对影像的处理和演员的调教简直提升到不可思议。,0.6146583,,0.3853417,positive
演员领悟的也好，,0.58277405,,0.41722595,positive
“演员的脸是火药库”，,0.45245363,,0.54754637,negative
演员还因为这部电影揽得各大奖项？,0.54436003,,0.45563997,positive
影片的成功非常依赖影像氛围和演员表演，,0.71548852,,0.28451148,positive
两个演员之间开始有张力了才好了。,0.49924531,,0.50075469,negative
就是演员好、约摸1小时左右的对手戏拍得极好。,0.69180074,,0.30819926,positive
两个有灵气的演员，,0.48218283,,0.51781717,negative
演员没老，,0.40090857,,0.59909143,negative
角色演员们不仅全部回归，,0.35020053,,0.64979947,negative
苍紫应该因为演员的事被强行下线了吧。,0.40874281,,0.59125719,negative
人物的行为和演员的表演都很中二，,0.50370556,,0.49629444,positive
演员一个个装模作样的嘶吼、痛苦，,0.27539989,,0.72460011,negative
但除此之外剧情还原度、演员表演、配乐各方面都属上乘，,0.61886317,,0.38113683,positive
全靠谷垣健治顶一流的动作设计和两位男演员的漂亮身手，,0.70625904,,0.29374096,positive
这种动作系列果然还是要趁演员年轻时赶紧拍完，,0.49538674,,0.50461326,negative
依赖演员们的身体素质与恐怖的运动速率，,0.31928774,,0.68071226,negative
演员会演、能打、打得好看，,0.68323216,,0.31676784,positive
村花演的是什么....堪比国内某演员.....,0.4339407,,0.5660593,negative
雪代缘的演员造型太贴合原著了，,0.60346249,,0.39653751,positive
有些locking位置明显日本演员就忽略掉了，,0.38423924,,0.61576076,negative
就会显得没那么有范儿~~土屋太凤直接走动作演员路线吧，,0.5776305,,0.4223695,positive
华人演员不太自然，,0.45543256,,0.54456744,negative
不过不知道是不是法国的亚裔演员太少了，,0.57118023,,0.42881977,positive
居然还不错随机放映的现场大部分人都看到了最后笑得还挺开心的演员中文没什么问题虽然刻板印象但没有恶意丑化对于传统家庭关系还是理解的,0.60401096,,0.39598904,positive
演员尴尬（女主角颜值除外），,0.34448901,,0.65551099,negative
但是俄罗斯演员之间的默契却能明明白白感受得到，,0.62390797,,0.37609203,positive
剧版最出彩的两个人物寡头和罗马角色和演员都在电影中完整延续下来，,0.53383499,,0.46616501,positive
结果一查是国家话剧院的演员，,0.40158158,,0.59841842,negative
就好像和父亲啪啪…😂…5.电影里出现好些耳熟但一时叫不出名的俄罗斯风味配乐；6.要在国内找一个会说俄语又会演戏的男演员，,0.58088778,,0.41911222,positive
冲着电视剧的演员们开倍速看完了。,0.46150527,,0.53849473,negative
但是男演员表演很棒呀,0.72859682,,0.27140318,positive
几个演员的演技也都不差，,0.27593379,,0.72406621,negative
好好的话剧演员疯了么……,0.44865122,,0.55134878,negative
演员阵容也是中国拜见俄罗斯岳父的套路桥段。,0.53402601,,0.46597399,positive
辛苦演员了。,0.30882977,,0.69117023,negative
导演和演员都不行，,0.44234352,,0.55765648,negative
演员表演有些夸张，,0.50544114,,0.49455886,positive
以及演员的表演都没有令这部片有丝毫逊色。,0.65625607,,0.34374393,positive
不过这演员和配音实在是决定一部电影的关键因素，,0.4961604,,0.5038396,negative
演员演技一般了点,0.60028392,,0.39971608,positive
我想说剧本不错虽然如今是高科技时代完美犯罪几乎不可能了毕竟死亡时间就是一个硬伤但相对来说还是不错的了演员表演导演调度就差了好多好多可以删减好多还可以精细距精品还有好多路要走2019103阅遍天下烂片无数我心不悔,0.52736033,,0.47263967,positive
演员演技一塌糊涂，,0.27303597,,0.72696403,negative
男演员身材太差了，,0.2696449,,0.7303551,negative
闷演员难看,0.26894406,,0.73105594,negative
一星给演员的奉献精神，,0.37757446,,0.62242554,negative
小演员到是十分的出色，,0.63663381,,0.36336619,positive
结果一堆美国演员连最基本的德式口音都做不好（尤其是演幻想中希特勒那位）。,0.47039611,,0.52960389,negative
StephenMerchant可能是最被低估的英国演员之一吧。,0.49559112,,0.50440888,negative
无论是作为导演还是演员来说，,0.50785138,,0.49214862,positive
影坛内又多了一位拥有影帝级别演技的小演员，,0.53564756,,0.46435244,positive
演员也演得很棒，,0.72770746,,0.27229254,positive
如果我是演员看完成片就算砸锅卖铁动用圈内一切资源也要阻止电影上映。,0.42607797,,0.57392203,negative
浪费一群演员……,0.29281109,,0.70718891,negative
两个非常喜欢的女演员，,0.72759893,,0.27240107,positive
三名演员演技都很好，,0.72292406,,0.27707594,positive
演员颜值不错演技不错，,0.71245059,,0.28754941,positive
并且天天意淫跟女演员上床的猥琐男。,0.29948968,,0.70051032,negative
演员也很棒，,0.73081894,,0.26918106,positive
演员被坑惨了吧，,0.26943596,,0.73056404,negative
演员们的演技我给高分,0.50041844,,0.49958156,positive
认真而努力的演员，,0.61570493,,0.38429507,positive
三个演员颜值高人气也不低。,0.36253942,,0.63746058,negative
女演员方面，,0.56198116,,0.43801884,positive
是演员看到一定会紧抓不放的好项目。,0.45274666,,0.54725334,negative
3、演员演技也没什么问题，,0.51180563,,0.48819437,positive
演员直来直去按剧本演就能表达丰富的潜台词，,0.5649325,,0.4350675,positive
唯一一位内地演员饰演的角色。,0.56961066,,0.43038934,positive
演员间的对手戏完成得也不错，,0.71828676,,0.28171324,positive
依然很工具人的内地女演员演的女主。,0.51085246,,0.48914754,positive
香港电影有内地演员参与就是败笔！,0.58176088,,0.41823912,positive
现在港片就是堆砌演员，,0.33052627,,0.66947373,negative
演员中的村上春树了！,0.58750209,,0.41249791,positive
用同样的演员和不同的故事让观众在熟悉感和新鲜感间平衡到一个不错的陌生化体验。,0.5270876,,0.4729124,positive
也白瞎了已经完全成熟的好演员刘德华和刘青云。,0.41800511,,0.58199489,negative
演员不也都是这样么。,0.43039489,,0.56960511,negative
无聊的剧本+无聊的演员=无聊的电影，,0.30251803,,0.69748197,negative
演员阵容无敌了，,0.63993946,,0.36006054,positive
演员配置明显是以大陆人口味搭建，,0.50471246,,0.49528754,positive
本片的女演员都蛮漂亮的，,0.72604783,,0.27395217,positive
好演员也撑不起的剧情,0.46782444,,0.53217556,negative
可惜了这一帮子好演员。,0.31562864,,0.68437136,negative
比想象中好了很多节奏紧凑刘古表演到位最后一场地铁里的飙车枪战戏真的很燃很刺激严格来看这部片不乏缺陷不断跳切稍显剪辑生硬故事其实也没有多深刻只是一个古惑仔与古惑仔之间的恩恩怨怨选了不同道路最后又纠葛在一起演员除了两位男主其它人的表演也都稍显僵硬BGM没毛病也没特别出彩的点,0.41619139,,0.58380861,negative
反派的演员阵容不及港片巅峰期的十分之一。,0.60417698,,0.39582302,positive
现在这些毒贩都是路边找来的临时演员？,0.34482831,,0.65517169,negative
但年轻演员都表现得挺好的，,0.72519415,,0.27480585,positive
凶手演员有点用力，,0.38843967,,0.61156033,negative
但是演员像猩猩，,0.5039663,,0.4960337,positive
演员的丰富的肢体动作形成了舞蹈。,0.58034171,,0.41965829,positive
从一开始这几个演员和剧情本身就很难让人信服这是一帮靠坑蒙拐骗生存的人。,0.32641215,,0.67358785,negative
我真的好喜欢MirandaJuly啊借这电影再表白一次卧床老人戏太绝了两个女孩子真的可爱炸了我嗑死这俩了ginarodriguez这两年姬佬戏演的挺多啊这演员我一直觉得挺hot哈哈哈哈哈,0.7064055,,0.2935945,positive
演员们演技超好黑人女嘴角的微笑总是那么合乎情理似乎观众也会跟着一起露出微妙的微笑还算有趣奇特的题材,0.68611454,,0.31388546,positive
许久没在大银幕出现的谢霆锋也为港片带来难得的演员新鲜感，,0.5605325,,0.4394675,positive
全面发挥武打演员身体-动作的表达能量，,0.48746414,,0.51253586,negative
香港老牌演员拍戏是真拼真打啊，,0.59944137,,0.40055863,positive
那些老牌港片演员年龄上去以后反而魅力更增身材更好嘛，,0.56342209,,0.43657791,positive
但演员身体所展现的动作与这些空间的角力却构成了香港电影这个类型，,0.56008743,,0.43991257,positive
似乎也在告诉观众武打演员的黄金时代早已远去。,0.44944015,,0.55055985,negative
都不会让演员痛楚，,0.31731738,,0.68268262,negative
香港演员都老了，,0.5320934,,0.4679066,positive
香港四十年来就这么几个演员吗？,0.41669228,,0.58330772,negative
谢霆锋可能是这个年龄层里最后一个能扛起来的香港演员了……,0.52542092,,0.47457908,positive
香港演员…且气质稀有·,0.60593437,,0.39406563,positive
PS:致敬不忘初心的陈木胜导演PPS:这次大陆女演员演香港警嫂的轮到了秦岚PSS:无线TVB老戏骨郭峰再次演“霍氏集团”老板霍先生,0.59340255,,0.40659745,positive
演员没变，,0.47825579,,0.52174421,negative
基本是英皇演员全动员了，,0.50159834,,0.49840166,positive
里面其实演员都不错，,0.72865263,,0.27134737,positive
她只是作为演员，,0.42227344,,0.57772656,negative
现在流行用好演员拍烂片吗,0.66860178,,0.33139822,positive
发现两个美丽的演员——松井玲奈、佐藤宽太。,0.67183377,,0.32816623,positive
荧幕上异性恋男演员纷纷演男同性恋蹭热度，,0.42425432,,0.57574568,negative
本片所有参与演出的演员，,0.51830352,,0.48169648,positive
当然错不在演员，,0.31187121,,0.68812879,negative
整部电影演员们演技极其浮夸，,0.41454017,,0.58545983,negative
置景和演员都浪费了,0.65963935,,0.34036065,positive
演员从男到女，,0.48542769,,0.51457231,negative
从老外到中国资深演员，,0.49975644,,0.50024356,negative
找RupertGraves给这些垃圾“演员”当陪衬。,0.33914224,,0.66085776,negative
演员的表演也缺乏层次……,0.5256008,,0.4743992,positive
演员在线，,0.48718584,,0.51281416,negative
毕竟演员需要多变，,0.50028204,,0.49971796,positive
演员阵容也很豪华，,0.61829888,,0.38170112,positive
这部片虽然用的是香港导演和香港演员，,0.59319778,,0.40680222,positive
演员都没啥毛病只可惜智障剧本猪队友团队以及强行红专的中国广东公安结尾，,0.31888797,,0.68111203,negative
看演员，,0.49514027,,0.50485973,negative
第二部换了演员，,0.4736504,,0.5263496,negative
升级的动作场面和演员飙戏还是很过瘾的。,0.67079964,,0.32920036,positive
新演员一个比一个演技油腻，,0.40528984,,0.59471016,negative
强大的演员阵容再度诠释了正邪莫辨、人性幽深的经典港片命题，,0.64283294,,0.35716706,positive
要知道同样的演员阵容，,0.49963207,,0.50036793,negative
而且王晶选女演员真的都一个套路，,0.55018787,,0.44981213,positive
实在是可惜了如此之多的好演员，,0.27396196,,0.72603804,negative
这种电影多的都看串了剧情演员都一样哈哈哈哈,0.67038981,,0.32961019,positive
。虽然有3个喜欢的演员。,0.72857442,,0.27142558,positive
演员找的假，,0.39885182,,0.60114818,negative
可以说没有太拖后腿的演员，,0.28286826,,0.71713174,negative
演员演技都在线，,0.48266244,,0.51733756,negative
值得注意的是影片中出现很多年轻演员，,0.49300312,,0.50699688,negative
应该大部分都是香港新演员，,0.47206819,,0.52793181,negative
女演员也网红脸，,0.51994022,,0.48005978,positive
几位演员也演的很好。,0.73010332,,0.26989668,positive
只要欣赏演员纯熟的演技，,0.66738757,,0.33261243,positive
这一批演员过后年轻一代的演员谁来继续撑起香港电影的天空？,0.54014858,,0.45985142,positive
香港女演员连一个合格的花瓶都没有了嘛，,0.44655185,,0.55344815,negative
感觉上像是漏洞百出的网剧甚至剧中演员都长着一张网红脸蠢贼+无敌警察+中国GCD,0.38294722,,0.61705278,negative
戏外某女演员争番位也是挺逗的,0.66154966,,0.33845034,positive
还可以避免港台演员口音上的尴尬。,0.46780247,,0.53219753,negative
演员表情使出拉屎的劲音乐使劲轰镜头升到两百格到头来观众只想快进,0.45886382,,0.54113618,negative
演员以陈冲谭卓对峙那一场戏，,0.59783568,,0.40216432,positive
当然陈冲、肖央、谭卓三位演员的表演还是可圈可点的，,0.65571783,,0.34428217,positive
但全片又基本都是华人演员和中文对白，,0.50917884,,0.49082116,positive
三颗星全给剧本和演员，,0.49418149,,0.50581851,negative
演员表演很可，,0.56297619,,0.43702381,positive
演员各种演技炸裂，,0.37306182,,0.62693818,negative
但导演对紧凑的叙事节奏的把控（120分钟几乎没有什么过于尿点的地方）和演员的表演以及，,0.43645712,,0.56354288,negative
中国大龄女演员何愁拍不到戏！,0.28009617,,0.71990383,negative
再加上几个演员的表演很优秀，,0.72608101,,0.27391899,positive
感觉肖央布局和国内一众演员的表演更加出色。,0.55296826,,0.44703174,positive
年轻演员里，,0.50285717,,0.49714283,positive
一个马来西亚导演集合一班中国演员为了翻拍印度电影，,0.53074632,,0.46925368,positive
演员都不错，,0.73104848,,0.26895152,positive
并且可能是因为演员本身比较年轻，,0.49105072,,0.50894928,negative
混合真实影像不知是勇气可嘉还是居心叵测活生生的梅姐（和哥哥）只显得这部电影和部分演员更加差劲最搞笑的是看似最用心的最后一场演唱会婚纱戏我的天梅姐的行头和真实片段里的完全不同电影里的婚纱和珠宝相比之下便宜暴露无遗既然都放了真实片段为什么就不能照着做一下呢都拍了两亿了不差这点钱吧然后杨佑宁本来就没好去哪还被坑来这里我都想替他哭说不完了两星给中岛步白只fish分吧中岛步真的帅,0.55325148,,0.44674852,positive
而且哥哥的演员是什么鬼！,0.29589499,,0.70410501,negative
演员神似，,0.49760851,,0.50239149,negative
张国荣的演员，,0.49938692,,0.50061308,negative
张国荣这个演员是大败笔,0.34350214,,0.65649786,negative
大牌演员也要给足露脸机会。,0.56131895,,0.43868105,positive
在演员功力不够的情况下只会让人不停出戏好吗？,0.32444632,,0.67555368,negative
把飒气、江湖气、帅气、大气的巨星缩小了；年轻演员不管像不像，,0.44044577,,0.55955423,negative
对演员还是一种残酷的考验。,0.35978472,,0.64021528,negative
主角演员表演痕迹过于明显，,0.44857993,,0.55142007,negative
倒是众多男演员，,0.46288447,,0.53711553,negative
离谱了...女演员感觉也尽力了，,0.31677898,,0.68322102,negative
女演员我怎么觉得像满岛光，,0.51472234,,0.48527766,positive
