content,Positive,Neutral,Negative,Sentiment
演员还是很牛的，,0.58248217,,0.41751783,positive
尼玛搞了三个奥斯卡演员两个钟头就让我看莱托玩脱被另两个埋坑咯——资历最浅的那谁挖了一晚上坑,0.276906,,0.723094,negative
三个奥斯卡加冕的演员却拍不出一场有火花的对手戏，,0.36234346,,0.63765654,negative
演员也很不错，,0.73104193,,0.26895807,positive
已经没有可以演警探的黑人演员了吗，,0.41402263,,0.58597737,negative
不过好在三位演员的优秀演绎在一定程度上拯救了影片。,0.67037342,,0.32962658,positive
博物馆奇妙夜的埃及法老小演员前途无量,0.51622463,,0.48377537,positive
TF的演员像少爷本爷，,0.42420565,,0.57579435,negative
gaga或许在音乐上有才华吧但是作为演员实在是不大行我希望她被运作拿下奥斯卡这样又多了一个瞧不上奥斯卡的理由,0.60246064,,0.39753936,positive
画面质感和演员表现都很好节奏太乱了拍成剧集更好给我鳖多加一颗星,0.66126921,,0.33873079,positive
别说浪费演员了，,0.27084412,,0.72915588,negative
心疼演员。,0.27649257,,0.72350743,negative
是在结束以后我查演员表发现阿尔帕西诺和莱托居然出演了两个主要角色的时候……,0.60117584,,0.39882416,positive
导演/剪辑/编剧真的浪费了这么好的一个故事+演员班底。,0.55201839,,0.44798161,positive
有些人真的是天生当演员的料。,0.42471463,,0.57528537,negative
斯科特老爷子调教演员明显比davidoRussel强多了。,0.57695598,,0.42304402,positive
感觉就是演员冲奖作品，,0.65721113,,0.34278887,positive
一查还真是…欧美大帅哥演员太善于“糟蹋”自己了！,0.47189288,,0.52810712,negative
一群英美演员学意大利口音集体失败的典型案例gaga用力过猛反而被衬托得可圈可点,0.42263129,,0.57736871,negative
分数全打在演员的演技上，,0.48411648,,0.51588352,negative
但大部分功劳来自于几位演员精湛的演技，,0.52359478,,0.47640522,positive
我的目光基本锁定在众位演员身上。,0.50068194,,0.49931806,positive
不过靠着形体也能成就伟大演员的。,0.70053369,,0.29946631,positive
但是总体来说演员还不错,0.73103953,,0.26896047,positive
演员都不错呢,0.73104447,,0.26895553,positive
观众看海报就能猜到的情节就不要让演员一惊一乍地演了。,0.5571259,,0.4428741,positive
场景的切换有时是靠切到演员正面中近景的表演开始，,0.58849236,,0.41150764,positive
演员眼睛里的光亮，,0.51944165,,0.48055835,positive
观众早知你只要让同个演员一人分饰即可。,0.49558187,,0.50441813,negative
威尔·史密斯可真是个好演员。,0.67165056,,0.32834944,positive
演员说话时的身体微颤都显得格外明显和夸张，,0.48306448,,0.51693552,negative
安叔都说演技好红了三十年的优秀男演员五个手指都数的过来。,0.62687834,,0.37312166,positive
丧尸现代舞演员化，,0.43828848,,0.56171152,negative
二三流演员表演尴尬，,0.47988256,,0.52011744,negative
加上一些眼熟的演员，,0.52270058,,0.47729942,positive
对演员的调教也不太行，,0.35264026,,0.64735974,negative
别的女演员到这个年纪都在突破演技力攀事业新高峰了。,0.49225367,,0.50774633,negative
出一个出色的女喜剧演员真是太不容易了。,0.5918396,,0.4081604,positive
胜在演员喜欢啊,0.73103419,,0.26896581,positive
换一个女演员比如女间谍上那个傲娇女，,0.46816382,,0.53183618,negative
那个胖的女演员是在模仿女间谍的风格吗完全没学到精华非常的尬女神安妮真的是老了这片子里面格外明显身材还是依然好脸蛋不行了,0.5611474,,0.4388526,positive
两位女演员也尽力了，,0.6175783,,0.3824217,positive
两颗星给我喜欢的这两位演员。,0.69214594,,0.30785406,positive
曾经她是不管演什么我都能看下去的女演员。,0.49935643,,0.50064357,negative
演员表演还是比较稳，,0.57162606,,0.42837394,positive
想念《骗徒丑事多》里专业的喜剧演员。,0.48352977,,0.51647023,negative
而且她本身也是个很吃化妆打扮的女演员，,0.474348,,0.525652,negative
但问题还是那个老问题：这种由一拨会演戏的演员主演、剧本能把故事讲称头、剪摄服化道各方面都到位的电影本应该是中国院线电影的基本水准线，,0.53636582,,0.46363418,positive
实在看不到她作为演员的潜力。,0.50732573,,0.49267427,positive
演员演技都很好，,0.72880058,,0.27119942,positive
老谋子又犯了“画面音效演员啥啥都绝了但就是故事不行”的老毛病，,0.38542313,,0.61457687,negative
每个演员的举手投足和一笑一颦都有得品咂，,0.6215674,,0.3784326,positive
秦海璐和刘浩存的重头戏压过男演员。,0.50140364,,0.49859636,positive
用演员来遮情节，,0.53745951,,0.46254049,positive
就一帮演员，,0.34647018,,0.65352982,negative
尤其是一众中年演员都是戏骨级别，,0.58239701,,0.41760299,positive
演技可碾压年轻演员。,0.50308545,,0.49691455,positive
只能说表现平平；演员自然是好的，,0.50833805,,0.49166195,positive
演员发挥基本都值得赞赏，,0.70912024,,0.29087976,positive
年轻演员演技青涩可以理解，,0.46535293,,0.53464707,negative
演员们都厉害。,0.6549265,,0.3450735,positive
多好的演员们啊，,0.50140087,,0.49859913,positive
所有演员的表演都是低调隐忍的，,0.48803114,,0.51196886,negative
场景特效服装道具配乐演员都没得说，,0.64626416,,0.35373584,positive
演员也是好演员可拍出的电影多么平庸无趣啊……,0.54748774,,0.45251226,positive
东北籍演员演技大赏，,0.49036099,,0.50963901,negative
是一种演员的机能，,0.49745898,,0.50254102,negative
一众男演员我都爱。,0.64927907,,0.35072093,positive
该换合作演员了是真。,0.54281161,,0.45718839,positive
演员全阵演技炸裂，,0.39763678,,0.60236322,negative
电影的氛围、镜头以及演员的演技都达到了一个极高的水准，,0.4597739,,0.5402261,negative
真心是演员表现强过剧情，,0.52013478,,0.47986522,positive
而是演员都太棒，,0.72720647,,0.27279353,positive
演员的演技都很好，,0.72808178,,0.27191822,positive
刘浩存在一堆演员里格格不入…一出场我就很跳戏,0.44478076,,0.55521924,negative
上午以几近包场的形式看了《悬崖之上》张艺谋好像以前真没拍过谍战片第一次拍就能拍的这么好看这么多人物一点都不杂乱几乎都刻画的有血有肉能让人记住节奏不紧不慢很舒服故事很好看演员演的也都真是好不浮夸不造作很克制张译真的真的该拿个影帝了,0.64569943,,0.35430057,positive
也和其他演员很不搭。,0.31002498,,0.68997502,negative
中规中矩的原因可能是演员们很自信都发挥得特别好，,0.71324834,,0.28675166,positive
演员方面，,0.53616734,,0.46383266,positive
演员都很棒，,0.73103473,,0.26896527,positive
老谋子真的会调教演员。,0.37797871,,0.62202129,negative
但是张导还是通过“煽情台词+演员流泪+悲伤音乐”的三板斧来催泪，,0.31625573,,0.68374427,negative
香港演员真的兢兢业业，,0.38229617,,0.61770383,negative
演员们依然演足十二分，,0.51834218,,0.48165782,positive
哪怕是全影帝级的演员们，,0.51122363,,0.48877637,positive
好演员也没给他们发挥的机会，,0.34363674,,0.65636326,negative
影片最让我感慨的是香港演员断层，,0.46159,,0.53841,negative
不知是不是香港演员真的无人可用，,0.28523582,,0.71476418,negative
2星给演员,0.27144327,,0.72855673,negative
可能会有烂片但绝无烂演技和烂演员。,0.28115544,,0.71884456,negative
有这么棒的演员阵容，,0.62040636,,0.37959364,positive
一众老演员们顶着苍白像打了蜡的妆容，,0.49477457,,0.50522543,negative
所幸演员们表现稳定，,0.59491645,,0.40508355,positive
也算是不看演员表很难猜是梁家辉的感觉。,0.50664999,,0.49335001,positive
演员全是工具人，,0.4976879,,0.5023121,negative
还有几乎所有演员的面容。,0.53205233,,0.46794767,positive
香港演员碰上啥故事都有那么强信念感在这部片里成了弱点。,0.44099818,,0.55900182,negative
1颗给实力派演员，,0.54157933,,0.45842067,positive
看演员阵容，,0.50230276,,0.49769724,positive
一众香港老牌演员在角色上的疲态尽显，,0.49661994,,0.50338006,negative
香港演员很给王晶面子。,0.59470282,,0.40529718,positive
浪费演员,0.26898339,,0.73101661,negative
演员和剧本的缺点就放得比较大。,0.63556741,,0.36443259,positive
原来好演员真的可以救到叶生，,0.69841461,,0.30158539,positive
但难得TVB的演员特别多，,0.6449515,,0.3550485,positive
无论爱国还是支持港du的演员都在剧中共冶一炉。,0.7107392,,0.2892608,positive
希望这些我喜欢的演员以后别演他的电影了,0.69211372,,0.30788628,positive
苏桦伟的演员选的也很棒，,0.72896988,,0.27103012,positive
很好奇是如何在香港找到两个如此相像且具有演技的演员。,0.59168037,,0.40831963,positive
演员很出色，,0.68667408,,0.31332592,positive
伟仔直到真人出来我都在想演员是不是真的就是残障人士来演的，,0.43489157,,0.56510843,negative
而且怎么能三个年龄段都找到这么相似的演员，,0.44369888,,0.55630112,negative
四星里最少两星半要给演员。,0.57698155,,0.42301845,positive
男主不同时期的演员表演得还不错，,0.68539952,,0.31460048,positive
饰演苏桦伟不同年龄阶段的演员们都很好，,0.68418119,,0.31581881,positive
三个年龄段饰演苏桦伟的演员都非常棒。,0.71223192,,0.28776808,positive
演员选的可以，,0.72608691,,0.27391309,positive
最佩服这种喜剧演员，,0.70454887,,0.29545113,positive
少年和成年苏桦伟演员和吴君如的演技都在线，,0.46942337,,0.53057663,negative
吴君如把光环都给了男演员啊，,0.30986878,,0.69013122,negative
演员表演出色；很生活化的体育类传记片，,0.51531375,,0.48468625,positive
演员不错，,0.73082495,,0.26917505,positive
三个阶段演员的表演都很令人惊艳，,0.69709941,,0.30290059,positive
演员们的表现都很好。,0.72906006,,0.27093994,positive
btw一直到看影评才知道原来演员不是真的残疾人。,0.34479333,,0.65520667,negative
演员表演的魅力受到了明显的制约，,0.50345381,,0.49654619,positive
演员的魅力真是无可阻挡，,0.58700399,,0.41299601,positive
苏桦伟三个时代的演员衔接非常棒，,0.72110277,,0.27889723,positive
由此认识了一位好演员梁仲恒和一位好歌手柳应廷。,0.58732205,,0.41267795,positive
演员演的是真不错，,0.73007574,,0.26992426,positive
包括扮演大小苏桦伟的演员，,0.5197,,0.4803,positive
演员们都演绎得出乎意料的好，,0.67116754,,0.32883246,positive
少年阶段的那个小演员演的好好…,0.58334825,,0.41665175,positive
就演员这扮相说没主角脸都是轻的，,0.3254919,,0.6745081,negative
演员演技还不如路人。,0.31516926,,0.68483074,negative
演员出戏呀。,0.4729358,,0.5270642,negative
飞羽的演员真是。,0.55080858,,0.44919142,positive
狄仁杰的演员找得越来越像坏人。,0.4820422,,0.5179578,negative
演员也看不过去,0.60578734,,0.39421266,positive
中肯评价演员演技在线，,0.49135481,,0.50864519,negative
三颗星都给演员，,0.30670627,,0.69329373,negative
很浪费演员很牵强的爆米花剧，,0.3284,,0.6716,negative
演员不错。,0.73101329,,0.26898671,positive
因为演员所以多加一星其实观看性还是可以的,0.51438518,,0.48561482,positive
目前没有看到能比肩赵寅成oppa的泰国男演员,0.60754431,,0.39245569,positive
但这次泰国版演员的颜值真是意外的惊喜。,0.68018694,,0.31981306,positive
演员的演技的话，,0.49708169,,0.50291831,negative
无论演员、演技还是质感、原声，,0.52207859,,0.47792141,positive
演员还不错，,0.73042106,,0.26957894,positive
演员傻白甜，,0.47369042,,0.52630958,negative
演员颜值在线。,0.49603971,,0.50396029,negative
演员也一样的好看。,0.71001481,,0.28998519,positive
演员跟韩版都蛮贴近的，,0.63447965,,0.36552035,positive
演员演技和各种化妆道具感觉还是不太好，,0.51227356,,0.48772644,positive
就着画面和演员就可以支持我一直看下去,0.62403581,,0.37596419,positive
感觉演员对角色不够入心入戏，,0.44991041,,0.55008959,negative
演员颜值尚可。,0.50090512,,0.49909488,positive
演员挺美。,0.71673586,,0.28326414,positive
演员虽然也很养眼，,0.51173623,,0.48826377,positive
演技一般的演员，,0.49836167,,0.50163833,negative
不然一群演员都老了。,0.4592934,,0.5407066,negative
哪儿找这么多性格演员啊？,0.45197951,,0.54802049,negative
让我最喜欢的日本演员都救不了我对这部片子的深深失望。,0.56454229,,0.43545771,positive
演员的知名度都不高，,0.50305962,,0.49694038,positive
除了演员和剧本一般之外，,0.50158301,,0.49841699,positive
团队甚至演员都有关系，,0.35328872,,0.64671128,negative
特别是洛君的演员，,0.59138658,,0.40861342,positive
演员选了个面瘫也是没话说,0.55110849,,0.44889151,positive
演员就不能找一个有演技的吗？,0.43802673,,0.56197327,negative
还有其他所有演员面具化表情，,0.41402976,,0.58597024,negative
可惜了两位老牌演员的加入，,0.30767505,,0.69232495,negative
这演员，,0.48123338,,0.51876662,negative
男女主都是正常演员，,0.5242761,,0.4757239,positive
有老港片那味儿螺丝壳里摆道场不容易--演员演技没一个掉线的简直不可思议,0.29974854,,0.70025146,negative
演员虽无形象气质可言，,0.60299784,,0.39700216,positive
那个只是拍演员特写和外星人，,0.49743793,,0.50256207,negative
现在的面瘫脸是演员的标配吗？,0.44336652,,0.55663348,negative
演员尴尬的演技更是耗尽了观众的耐心。,0.48051658,,0.51948342,negative
故事还是一坨屎杂糅了一堆国外片子以及金庸武侠的影子演员也是真的挫。,0.33884665,,0.66115335,negative
另外男主学法术的时候可以加上心理变化最后美术还行吧演员男主尴尬表演不过比女主那个装出来的做作样子好,0.50616626,,0.49383374,positive
但剧情和演员依然有些太糙了,0.35360088,,0.64639912,negative
但是服化道、演员和特效基本都是院线水准，,0.52370308,,0.47629692,positive
2017年的《奇门遁甲》从导演到演员无一不是有分量的人物，,0.52879648,,0.47120352,positive
演员演得不错，,0.73097896,,0.26902104,positive
演员气质都可以，,0.72721053,,0.27278947,positive
女演员上镜很漂亮，,0.72517219,,0.27482781,positive
几位女演员很漂亮。,0.72983069,,0.27016931,positive
特效不差演员演技也有就是台词太浅薄,0.32182312,,0.67817688,negative
演员选择也不错，,0.73077174,,0.26922826,positive
应该只有那十几个中国兵演员反复拍吧，,0.39135793,,0.60864207,negative
演员选的也不好，,0.3843194,,0.6156806,negative
古川演了个为了当演员放弃学业的哥哥其实还蛮写实的，,0.5010099,,0.4989901,positive
由奈的演员台词功底神情表现太差了，,0.35711192,,0.64288808,negative
用最贴合原作的演员阵加上最好听的主题曲完成了心电图上平缓的一。,0.54385112,,0.45614888,positive
演员选得牛逼，,0.48687184,,0.51312816,negative
四个演员喜欢三个，,0.68982673,,0.31017327,positive
演员颜值高，,0.54056814,,0.45943186,positive
演员们表现得也都还算不错，,0.72954875,,0.27045125,positive
演员也很棒，,0.73081894,,0.26918106,positive
演员画面好看剧情有点奇怪,0.71073549,,0.28926451,positive
摄影bgm演员一个比一个美，,0.58829721,,0.41170279,positive
干的演员哥哥是古川雄辉哈哈。,0.72944748,,0.27055252,positive
画面和演员颜值好评，,0.66192072,,0.33807928,positive
实在喜欢不来而且演员演得也很出戏,0.70730932,,0.29269068,positive
不是让演员念出来啊，,0.41832367,,0.58167633,negative
虽然演员们都很好看，,0.72584571,,0.27415429,positive
“看演员能猜出剧情”系列……,0.50305464,,0.49694536,positive
劳模谷原叔又来啦演秘书的演员一登场就晓得凶手是谁未免也太好猜了到哪里996都算过劳工作只是人生一部分没必要操那么多心,0.50246123,,0.49753877,positive
因为演员就莫名好看,0.69327654,,0.30672346,positive
又是演员表猜剧情系列…剧情也是很普通了,0.45652506,,0.54347494,negative
演员好占了大多分数。,0.50032038,,0.49967962,positive
分数：80导演、编剧、演员……,0.50243996,,0.49756004,positive
导演编剧演员都没把这事整明白？,0.48282399,,0.51717601,negative
全是爱看的演员！,0.62015875,,0.37984125,positive
为什么要特地换个演员拍个剧情一模一样的电影版？,0.47015758,,0.52984242,negative
刀疤演员太牛逼了，,0.68188403,,0.31811597,positive
演员们也都认真发挥。,0.71146172,,0.28853828,positive
饰演陈浩正、滚筒、邓狱长的三个演员是老牌实力港星，,0.48142219,,0.51857781,negative
建天那个演员有点像金城武，,0.47209762,,0.52790238,negative
但演员发挥还凑合,0.27532492,,0.72467508,negative
几个认识的演员，,0.503522,,0.496478,positive
好在演员不尬。,0.48241757,,0.51758243,negative
演员不出戏。,0.49655783,,0.50344217,negative
一部电影里看到两个前亚视的演员，,0.44086593,,0.55913407,negative
那个演建筑设计师的演员有点儿金城武的气质（若反驳就是你对）。,0.69989688,,0.30010312,positive
为了演员加一星。,0.4070842,,0.5929158,negative
竟然出乎意料的流畅也重拾曾经的香港古惑仔兄弟情配乐也很有味道不过现在的港片上限就在那摆着任怎么折腾都难以重拾曾经的辉煌就像几位演员已经超常发挥但也代表不了香港电影,0.57291468,,0.42708532,positive
几个男演员打得也太凶了。,0.41790034,,0.58209966,negative
所以请了些群众演员化妆扮演死神本尊各种吓人杀人。,0.44604892,,0.55395108,negative
多加些死的演员会更精彩，,0.65203211,,0.34796789,positive
女主角漂亮其他演员无感。,0.61938171,,0.38061829,positive
莱尔真的是个有趣的演员，,0.69881995,,0.30118005,positive
从剧情的实施到演员无一不廉价,0.49028296,,0.50971704,negative
哪怕有资深演员带着，,0.50295937,,0.49704063,positive
纯给演员的一星对于这部剧只有呵呵为评价,0.31146267,,0.68853733,negative
演员阵容还有特效都不错，,0.73072298,,0.26927702,positive
演员们演技在线，,0.48763146,,0.51236854,negative
浪费了好演员，,0.32471867,,0.67528133,negative
演员哈可以，,0.72971851,,0.27028149,positive
认识果静林是好演员，,0.6680976,,0.3319024,positive
但放到演员表第二也太过头了吧？,0.31580093,,0.68419907,negative
演员发起狠来，,0.43716291,,0.56283709,negative
演员一个59年一个70年，,0.48893088,,0.51106912,negative
确实被演员表里的徐峥骗了。,0.46174119,,0.53825881,negative
好演员好剧本，,0.67834087,,0.32165913,positive
可以说是演员与剧情的双重跨塌，,0.3837494,,0.6162506,negative
郭采洁本来就是一个面瘫无演技的辣鸡演员，,0.30529228,,0.69470772,negative
可惜了这帮演员2021.116,0.28447869,,0.71552131,negative
主要是她们这么好的演员在此刻也笑僵了。,0.63657723,,0.36342277,positive
这个演员转行做导演，,0.48528245,,0.51471755,negative
更难得的是出演的演员还为此贡献了具有一定水准的表演，,0.59787776,,0.40212224,positive
"本世纪最杰出的演员之一约翰马尔科维奇演了一个很快领盒饭的nobody,平平无奇，",0.56365549,,0.43634451,positive
导演有一种把所有专业演员变得像业余演员的本领，,0.51812379,,0.48187621,positive
怕得罪演员，,0.28073405,,0.71926595,negative
何来观众对影视作品和演员的尊重，,0.50027643,,0.49972357,positive
一帮不错的演员被糟糕的剧本彻底糟蹋了。,0.29154231,,0.70845769,negative
浪费演员了。,0.27098085,,0.72901915,negative
浪费演员的一出闹剧……,0.31787377,,0.68212623,negative
幸好演员演技到位，,0.69294459,,0.30705541,positive
演员也是全方位出演，,0.54830939,,0.45169061,positive
"实在是没什么意思李贞贤转行演员实在没什么特点,",0.48931803,,0.51068197,negative
X档案老演员莫德老的不像样了,0.41582861,,0.58417139,negative
其他演员更是可有可无。,0.50823852,,0.49176148,positive
还好演员都算顺眼，,0.55691091,,0.44308909,positive
谢谢演员们在这么恶心的剧本下还能有这么强的信念感，,0.33037727,,0.66962273,negative
演员真好看~,0.73101417,,0.26898583,positive
杰赛尼克真的是我最喜欢的那类单口演员，,0.7064915,,0.2935085,positive
很多（成熟）单口演员的段子是为了表达观点，,0.52946473,,0.47053527,positive
以前可能是最帅的单立演员。,0.50763523,,0.49236477,positive
男主演员应该拥有姓名-CharlesCastronovo.,0.70575518,,0.29424482,positive
演员返场依然在角色中反而让我想哭。,0.43449537,,0.56550463,negative
比起极度传统的意大利英国戏剧真的很活跃了无时无刻不想把剧当代化这个剧不好现代化那也一定要把时期往后推哈哈哈哈演员诠释得很好第三幕西班牙风格的party很漂亮就是采访和广告也太多了。,0.61339597,,0.38660403,positive
可这四十五岁的著名演员优雅得像富家女，,0.63238462,,0.36761538,positive
揪心震撼!!!这样全身心毫无保留的注入太考验演员了，,0.42861162,,0.57138838,negative
演员谢幕结束我还在哭……,0.31581853,,0.68418147,negative
谢谢唱歌那么美的演员们。,0.73062094,,0.26937906,positive
还有每一位演员总有一种喜剧感，,0.53831789,,0.46168211,positive
浪费演员演技的烂剧本。,0.28833972,,0.71166028,negative
但豆瓣演员表里居然还没有。,0.33435349,,0.66564651,negative
演员演技还是很棒的，,0.72321178,,0.27678822,positive
完全为了演员才看的下去。,0.40713312,,0.59286688,negative
找了两个我喜欢的演员来，,0.71237384,,0.28762616,positive
斯宾塞现在是我最讨厌的演员了，,0.27387986,,0.72612014,negative
演员是好演员，,0.37729654,,0.62270346,negative
看的过程就觉得这种有演技但形象真的不太好的女演员真的太不容易了。,0.43145771,,0.56854229,negative
聚齐一锅好演员，,0.51406522,,0.48593478,positive
不过两女主小时候的演员演得不算好。,0.59968987,,0.40031013,positive
演员阵容完全不差，,0.27925317,,0.72074683,negative
女儿演员taylormosby，,0.40282124,,0.59717876,negative
实话说就是有点尴尬的台词和演员，,0.4451777,,0.5548223,negative
演员部分更有知名度了，,0.51380071,,0.48619929,positive
预算都请演员了？,0.49230533,,0.50769467,negative
演员的演技呢不是特别到位，,0.53885455,,0.46114545,positive
首先演员与角色就不匹配，,0.30436815,,0.69563185,negative
演员不对路子就无法代入观影，,0.28630029,,0.71369971,negative
演员也使劲，,0.34921329,,0.65078671,negative
全片演员养眼，,0.52975074,,0.47024926,positive
都说动物和小孩是演员里最难控制的，,0.46394533,,0.53605467,negative
只能夸赞演员演得好，,0.72968897,,0.27031103,positive
寺岛忍是个很好的演员，,0.69095251,,0.30904749,positive
中田秀夫别老让演员们眼睛再瞪大1cm了,0.51656652,,0.48343348,positive
演员和编剧尽力了，,0.52415496,,0.47584504,positive
又一个坏人特型演员（）,0.63745174,,0.36254826,positive
1和2主要演员净挑颜值高的，,0.63540888,,0.36459112,positive
演员们一瞪眼一瞪眼的看着好别扭。,0.28134036,,0.71865964,negative
除了cp和男演员，,0.44058449,,0.55941551,negative
这个演员太吓人啦，,0.27839047,,0.72160953,negative
对terracehouse里面出现的演员印象甚至要更大于白石麻衣以至于看了资料才知道原来对这张脸有认相,0.51629942,,0.48370058,positive
、果然还得有老演员掠阵才更有味道啦..,0.52277245,,0.47722755,positive
小演员很努力在演。,0.59910625,,0.40089375,positive
为什么非要全黑人演员，,0.29582549,,0.70417451,negative
注意力居然放在“强行全黑人演员”上。,0.39687666,,0.60312334,negative
全白人演员的电影那么多，,0.62966307,,0.37033693,positive
好人主角都是黑人演员，,0.3916123,,0.6083877,negative
演员迟钝笨拙的表演更有一种杜蒙式饶有趣味的怪鸡感。,0.46168479,,0.53831521,negative
素人演员独有的稚拙反向彰显冷面幽默，,0.482787,,0.517213,negative
全部演员都是素人，,0.47517779,,0.52482221,negative
都在业余演员的举手投足之间，,0.58336302,,0.41663698,positive
不过那个素人演员张占义真有活气啊，,0.40270344,,0.59729656,negative
但土味美学以及非职业演员的慢一拍反应，,0.35919709,,0.64080291,negative
环环相扣的剧作基本弥补了素人演员表演上的不足（不过话说回来能把三个完全没有表演经验的农村老大爷调教成这样，,0.36765333,,0.63234667,negative
同样的桥段让明星演员来演效果可能适得其反，,0.57185025,,0.42814975,positive
非职业演员之间的合作产生奇妙的化学反应。,0.50123022,,0.49876978,positive
非职业演员（导演亲人）的状态也很好。,0.72505993,,0.27494007,positive
两位非专业演员饰演的主角在寻凶的过程中堪称河北平原双镖客，,0.49943748,,0.50056252,negative
非职业演员达成的效果好得出奇，,0.59608903,,0.40391097,positive
非职演员很不错，,0.73054297,,0.26945703,positive
调教业余演员的功力很厉害。,0.67932657,,0.32067343,positive
非职业演员双刃剑，,0.48598969,,0.51401031,negative
另一方面非职业演员的本能表演毫无节奏性可言。,0.53520934,,0.46479066,positive
有生以来第一次和电影里的演员一起看电影，,0.4855619,,0.5144381,negative
张占义简直就是天生的喜剧演员，,0.51856488,,0.48143512,positive
连演员面瘫脸都能显出冷峻和冷幽默。,0.34273239,,0.65726761,negative
素人演员的表演逗到全场大笑，,0.69102737,,0.30897263,positive
非职业演员不仅带来前所未有的真实感，,0.38777411,,0.61222589,negative
非职演员的本色演出也令人赞叹。,0.69191473,,0.30808527,positive
达到了职业演员无法达到的效果,0.37023682,,0.62976318,negative
非专业演员借助拍摄环境的优势演绎得生动又淳朴。,0.58018669,,0.41981331,positive
全非职演员，,0.45316815,,0.54683185,negative
尽管团队制作不专业没噱头（老实说“业余”的导演和演员也并没有拖后腿）但是聪明在懂得抓准角度，,0.54636752,,0.45363248,positive
演员真实！,0.72458023,,0.27541977,positive
素人演员那种茫然的表情很真实，,0.30172701,,0.69827299,negative
配乐和给演员的“定格”镜头真是令人惊喜，,0.68342551,,0.31657449,positive
演员都明显非职业，,0.49924023,,0.50075977,negative
低成本、处女作、素人演员，,0.37742419,,0.62257581,negative
导演调教下的素人演员表现也很自然(男主角是导演父亲)，,0.54325094,,0.45674906,positive
素人演员都挺到位，,0.69544701,,0.30455299,positive
太好了旧时代和现代文明的对抗古代侠义和现代社会规则的对撞非职业演员，,0.60114942,,0.39885058,positive
也许是演员的指导，,0.50166596,,0.49833404,positive
虽然都是非专业演员，,0.49133493,,0.50866507,negative
完全不跳戏的素人演员，,0.38856512,,0.61143488,negative
非专业演员常常胜过专业，,0.50196204,,0.49803796,positive
要给片子里非职业演员的阿叔们打call，,0.583719,,0.416281,positive
非职业演员很明显还是大短板，,0.46629827,,0.53370173,negative
据说全都是非职业演员，,0.4801521,,0.5198479,negative
看的出预算很充足（演员都挺不错），,0.7249747,,0.2750253,positive
以及演员有在认真笑场啦～,0.72558386,,0.27441614,positive
为什么日本人要这样糟蹋他们年轻的电影演员？,0.34883597,,0.65116403,negative
明明想看的是热血高校和各位演员们的颜艺。,0.53125562,,0.46874438,positive
演员们的台词也很儿科。,0.51330734,,0.48669266,positive
女演员现实生活里狂野的一批，,0.49630674,,0.50369326,negative
演员演技很难让人入戏，,0.37156573,,0.62843427,negative
好久没看到这么惊艳的美国年轻演员，,0.5069891,,0.4930109,positive
两个女儿的颜值让我怀疑剧组是没钱请演员了,0.30232427,,0.69767573,negative
剧中很多演员的颜值都很小言，,0.51031376,,0.48968624,positive
全片演员都有一楼好牙是真的。,0.56979754,,0.43020246,positive
首先这个女主的年轻演员，,0.41023384,,0.58976616,negative
一众演员不少颜值都不错，,0.72465014,,0.27534986,positive
像是一场95后新演员选秀大赛。,0.5631961,,0.4368039,positive
浪费演员颜值的血浆片，,0.29563012,,0.70436988,negative
偶像出身的演员也真是一言难尽。,0.57167701,,0.42832299,positive
被腰斩的漫画小演员夜哥，,0.52245478,,0.47754522,positive
1星给演员，,0.36334183,,0.63665817,negative
两个小演员太给力了，,0.72668346,,0.27331654,positive
小演员又演得那么好。,0.67030082,,0.32969918,positive
小演员表演很到位，,0.6891279,,0.3108721,positive
配上底下所有演员的拼命拭泪，,0.45540908,,0.54459092,negative
及其偏好儿童演员的使用，,0.43245146,,0.56754854,negative
我还是无比敬佩和羡慕韩国的导演编剧和演员，,0.70041792,,0.29958208,positive
演员表现和剧作结构上的确还是差点，,0.47777616,,0.52222384,negative
演员有些矫枉过正，,0.33330088,,0.66669912,negative
说到演员上，,0.45611247,,0.54388753,negative
不过演员故事太过脸谱化★★★☆,0.49632526,,0.50367474,negative
它的演员不够“好看”，,0.34938658,,0.65061342,negative
尤其是各个演员唱功是真的了得啊，,0.70295305,,0.29704695,positive
演员也唱的很好，,0.72765607,,0.27234393,positive
由衷的想对导演、编剧、演员（尤其是演王子的尼古拉斯·加利齐纳）说一句：SB！,0.63644522,,0.36355478,positive
这也是为什么Broadway有Broadway歌手演员，,0.59344997,,0.40655003,positive
我觉得除了演员不太好看外，,0.56886913,,0.43113087,positive
演员好,0.73012381,,0.26987619,positive
演员演的都不错。,0.7307868,,0.2692132,positive
好喜欢的西班牙男演员,0.73097067,,0.26902933,positive
严重抗议豆瓣没把RobSchneider收录入演员表！,0.37285782,,0.62714218,negative
女演员非常拼,0.70259806,,0.29740194,positive
衷心感谢敬业的演员和团队。,0.72734479,,0.27265521,positive
巴演员头太大了OTZ导致那幕共度良宵后两人披着衣服赤裸相拥只露出头的经典一幕佐藤健的脸看着小很多，,0.50884438,,0.49115562,positive
毕竟演员都三十多了，,0.6142451,,0.3857549,positive
对于佐藤健来说太高难度了本来他就不算演技精湛的演员，,0.51815419,,0.48184581,positive
也是我喜欢的演员出演。,0.7280721,,0.2719279,positive
