content,Positive,Neutral,Negative,Sentiment
导演讲故事的功力还是很值得看好的。,0.69039166,,0.30960834,positive
导演真的是尽力了,0.65896245,,0.34103755,positive
昨天看了相梓导演的作品《再见南屏晚钟》，,0.51084483,,0.48915517,positive
而且导演选择使用非线性叙事来讲述故事，,0.51107789,,0.48892211,positive
导演还略显吃力，,0.50170141,,0.49829859,positive
似乎没有表现出导演对家庭关系的思考，,0.50656886,,0.49343114,positive
电影里母亲这个角色真是令人窒息|||P.S.看的时候就觉得导演应该是一名女性,0.53980553,,0.46019447,positive
当然这也是年轻导演的通病，,0.53034181,,0.46965819,positive
导演很满意，,0.73018324,,0.26981676,positive
你想让导演怎么回答？,0.48225313,,0.51774687,negative
导演浓墨重彩不遗余力的渲染，,0.53758209,,0.46241791,positive
新片展映结束后导演和制片有出来，,0.6183458,,0.3816542,positive
导演说，,0.49979964,,0.50020036,negative
就是希望导演多拍正能量题材电影让在场观众都笑翻了…,0.66504352,,0.33495648,positive
由于映后交流有一位自称66岁大妈的女士表示希望导演拍点正能量电影，,0.56832742,,0.43167258,positive
希望导演坚持自己别被这位观众带跑了日本好像每年都有这种跟比惨大会一样的片子，,0.57852941,,0.42147059,positive
到场的导演也夸她有表现力，,0.54068508,,0.45931492,positive
映后交流会导演讲了一下对结局的想法，,0.52919221,,0.47080779,positive
主办方还特意请来了制片人和导演，,0.58081042,,0.41918958,positive
2019日本新片展比较日本的病人家族familyofstrangers卡司表演都很不错导演说这部没有用真实病人用年轻演员主要是不想拍一个全是老人的片儿,0.63184241,,0.36815759,positive
精神病人群像刻画显示导演和配角功力，,0.43872484,,0.56127516,negative
日本导演捕捉生活细节之处令人惊叹。,0.55277151,,0.44722849,positive
结尾能感到导演刻意释放的光，,0.42378665,,0.57621335,negative
但这也是导演演员的功力所在。,0.55298855,,0.44701145,positive
见面会上导演承诺下一部会阳光一点～～～,0.71935052,,0.28064948,positive
导演也怕大家情绪过于压抑，,0.31693527,,0.68306473,negative
现场导演和监制都来了，,0.51432338,,0.48567662,positive
导演把控得不错。,0.73047026,,0.26952974,positive
求求导演们放过她吧。,0.55883621,,0.44116379,positive
去之前没看导演是谁，,0.5017555,,0.4982445,positive
这一段据说是导演加进去的，,0.49712239,,0.50287761,negative
即使是大导演来拍。,0.5075938,,0.4924062,positive
不知道是要感谢两位男菩萨还是感谢导演，,0.72621374,,0.27378626,positive
导演给刀功力一流，,0.67464467,,0.32535533,positive
看到导演长期做岩井俊二的副导，,0.48362962,,0.51637038,negative
导演用这种诡异的方式表达了人本身具有的支配特质，,0.44543158,,0.55456842,negative
但编剧导演并未通过各种撕逼争吵打闹来叙述，,0.47050264,,0.52949736,negative
行定勋导演的确在影像化处理中把自身对作品和人物的理解表达出来了，,0.50052369,,0.49947631,positive
无非是导演的取舍和观众期待之间偏差的问题。,0.33021556,,0.66978444,negative
虽然结局稍有差距但是看过原作的就知道导演演员肯定把原作吃得非常透了所有难忘的细节都能找到成田凌我错了！,0.58102926,,0.41897074,positive
导演的镜头太美太美了还用了很多类似餐厅的中国元素有点像侯孝贤的风格然后故事本身也是纯粹的爱多么虐心又多么幸运能够在有生之年从相遇到爱到无法自拔等回头再去看看原版漫画再深入体会一番有些日语里面的细微情绪变化,0.68221346,,0.31778654,positive
导演厉害,0.70952642,,0.29047358,positive
不过如果导演能在第三部维持相同水准甚至拔高，,0.59533506,,0.40466494,positive
三部曲同一个导演，,0.51109949,,0.48890051,positive
女性导演的作品就是看着极度舒适！,0.71725518,,0.28274482,positive
导演一定是恐怖片爱好者，,0.42863033,,0.57136967,negative
导演编剧挂羊头卖狗肉，,0.38454571,,0.61545429,negative
这导演可以，,0.71537572,,0.28462428,positive
还有就是导演您再拍恐怖片真的要多学习下怎么放音效。,0.67944113,,0.32055887,positive
导演连“拉不到底的卷帘门”这个第一部开场的细节都用到了，,0.63570486,,0.36429514,positive
也是导演对自己创作理念的终极倒放和正反打。,0.55193564,,0.44806436,positive
看别人的科幻片发现逻辑不通的我：“辣鸡编剧辣鸡导演全是漏洞。”,0.39577251,,0.60422749,negative
亲手拍出自己导演最不好看的电影。,0.49111926,,0.50888074,negative
好莱坞最被overrated的导演没有之一。,0.65429924,,0.34570076,positive
愈发能感觉出诺兰是一个很自恋的导演，,0.35170556,,0.64829444,negative
几乎在用每一分钟告诉你：我导演能力有多差，,0.29069882,,0.70930118,negative
不是观众没看懂是导演真的没讲清楚，,0.46553412,,0.53446588,negative
诺兰算是拥有斯德哥尔摩综合征影迷最多的导演了吧？,0.55186919,,0.44813081,positive
看这部诺兰导演并不成功的新作，,0.36869125,,0.63130875,negative
诺兰也是被影迷严重神秘化了的一位的导演。,0.46970468,,0.53029532,negative
多加一颗星给这位导演同志能把时间空间设定讲的明白，,0.52506164,,0.47493836,positive
烧的可能是导演自己的脑。,0.49008111,,0.50991889,negative
可见诺兰先生依旧是全世界最敢想敢做的导演之一。,0.54697292,,0.45302708,positive
两片唯一的共同点是其导演都被神化。,0.5865255,,0.4134745,positive
现在终于明白为什么不喜欢这个导演了，,0.53972308,,0.46027692,positive
真的会有人为了所有人物都像游戏里半路冒出来的无聊npc、故事又平平无奇的这么个电影跑进电影院N刷就为了弄懂导演的些花招到底讲了个什么吗？,0.4386824,,0.5613176,negative
可是我更能理解诺兰想做导演中的巴赫（或博尔赫斯？,0.37081727,,0.62918273,negative
导演（同是编剧）应该没有结婚，,0.58834025,,0.41165975,positive
导演这方面的把控力太弱了，,0.44072234,,0.55927766,negative
导演选高桥就是因为长得像他，,0.59068115,,0.40931885,positive
导演更差劲，,0.26904919,,0.73095081,negative
导演写的故事看来不太行...进入工厂的部分比较有趣，,0.49541911,,0.50458089,negative
导演的前作「无用的我看到了天」里演员的契合度要高很多,0.51749056,,0.48250944,positive
且看作女性导演一次隐忍地反击。,0.42116003,,0.57883997,negative
电影前四十分钟是事业后八十分钟是生活人生不也如此一緒にいたい（不知道导演是不是用胶片拍的淡淡的蓝和颗粒感很足,0.53386882,,0.46613118,positive
但导演可真是絮叨，,0.36943425,,0.63056575,negative
女导演笔下的娃娃和直男感情链接，,0.52481005,,0.47518995,positive
只能感叹顺白直导演再次浪费了这么好的设定和cast，,0.50237187,,0.49762813,positive
为什么喜欢的新生代导演都在江郎才尽...摇摆伦敦拍得如此没有魅力，,0.67621659,,0.32378341,positive
对导演期待其实特别高，,0.68912407,,0.31087593,positive
导演不知道这两年恐怖片这样搞已经是很低级的了么。,0.29153101,,0.70846899,negative
《BabyDriver》导演埃德加·赖特的新片。,0.58143835,,0.41856165,positive
或许更可以说明导演失败了？,0.41453431,,0.58546569,negative
不喜欢导演……,0.28645899,,0.71354101,negative
赖特当然是个“迷影导演”——这里取的意思是：他没有立场，,0.48710454,,0.51289546,negative
得益于埃德加·赖特的导演水准，,0.52675999,,0.47324001,positive
导演为了使作品变成一部标准万圣夜商业片，,0.59871878,,0.40128122,positive
这部作品给其他导演来拍应该会有更好的效果。,0.71509007,,0.28490993,positive
导演EdgarWright对60年代音乐的执念，,0.58655096,,0.41344904,positive
但两次入梦之后我发现导演剑走偏锋开始花大量笔墨在营造60年代伦敦杀人案的各样线索与发生而女主现状的描写像她女同学她的服装设计等等都略过了看起来比较重要的黑人小哥也仅仅在爱莫能助下徘徊。,0.51049019,,0.48950981,positive
导演想输出的东西太多有点过犹不及，,0.54652961,,0.45347039,positive
不愧是超级horrorfan导演拍出来给horrorfan的导演，,0.68614479,,0.31385521,positive
6.8/10好导演高标准，,0.58231019,,0.41768981,positive
由于不喜欢这个导演期待非常低。,0.67755742,,0.32244258,positive
看的时候在想男性导演们都扎堆儿来搞所谓的“女性题材”全都硬到让人扶额。,0.47196833,,0.52803167,negative
远远超过我之前对这个导演的印象（whichis随便拍拍重点在于屎尿屁笑话和别的恶趣味）。,0.51629653,,0.48370347,positive
修剪掉了所有个性鲜明的导演的锐气。,0.57839197,,0.42160803,positive
导演不但怀旧，,0.33002681,,0.66997319,negative
但是电影导演最重要的是执行力，,0.55981008,,0.44018992,positive
当埃德加赖特将关注视角放置在女性身上时深刻感受到了至少是心理性别带来的理解隔阂//霓虹灯强烈的视觉效果却没有77版《阴风阵阵》直观上的惊悚效果全片最惊悚的还是年代更迭之后女性依然互为镜像依然逃不出以男性主导的权力控制而她们的奋力挣扎与反抗依然是如此无力甚至会显出某种反应性的歇斯底里//前奏过长到中段已经疲倦不堪还好最终落点足够用力不然整片将陷入导演无法掌控的拖沓和无趣//和1的远程观影,0.46140398,,0.53859602,negative
埃德加·怀特的功力搁在好莱坞那帮商业片的导演里，,0.62502401,,0.37497599,positive
只能说导演个人风格大过剧情本身，,0.50802963,,0.49197037,positive
是二三流导演用于提升影片质量的投机把戏而已。,0.46071803,,0.53928197,negative
看得出导演走出舒适圈的决心，,0.68738465,,0.31261535,positive
导演好像是为了炫两女主同时空转换这个创意和技术而拍的这个电影，,0.50252095,,0.49747905,positive
导演之前的作品我总是诟病有开头硬、结尾萎的毛病，,0.30520251,,0.69479749,negative
导演也知道这是非常生硬的，,0.31783253,,0.68216747,negative
但她的性感不是导演试图塑造的这种，,0.48355936,,0.51644064,negative
这部电影诠释了当赖加（导演）不再赖加（作者气质），,0.6338004,,0.3661996,positive
就强过一大堆只懂得操弄文本概念能指所指的符号学导演了。,0.41733866,,0.58266134,negative
这部本来期待不高的《Soho区惊魂夜》反而因埃德加·赖特不错的导演功力加了些分，,0.6452679,,0.3547321,positive
所以导演索性把这种过时的故事套进铅黄风格内，,0.45950871,,0.54049129,negative
导演换风格了？,0.5003685,,0.4996315,positive
个人觉得导演缺少做悬疑、恐怖类型的决心，,0.51048854,,0.48951146,positive
感觉导演最后有点立地分裂,0.5081023,,0.4918977,positive
怀疑导演喝了假酒,0.27223169,,0.72776831,negative
这年头爱音乐的导演也就只有赖特和滚导了，,0.27941204,,0.72058796,negative
能被导演编剧拍得如此死水一潭，,0.47845139,,0.52154861,negative
首先导演想做的太多了，,0.45100584,,0.54899416,negative
导演和编剧还是可以把警察破案的故事编的更精彩一些的，,0.6128014,,0.3871986,positive
导演手法也是难以想象的业余，,0.44210164,,0.55789836,negative
最后一段直接表达了导演的不知所谓，,0.48721813,,0.51278187,negative
但是导演和编剧水平还算可以，,0.70712948,,0.29287052,positive
你很难理解一位女导演如此塑造一位女性主角，,0.4666766,,0.5333234,negative
约翰·兰迪斯是导演四人组之一，,0.52729768,,0.47270232,positive
贡献了一个将来有潜力驾驭大制作的女性导演。,0.53106488,,0.46893512,positive
再一次证明了华人女导演的实力，,0.52856426,,0.47143574,positive
导演肆无忌惮的托举女性光辉，,0.36291647,,0.63708353,negative
只要导演不尴尬，,0.51295515,,0.48704485,positive
华裔女导演你这是……,0.49573702,,0.50426298,negative
当然最难还是受困于一堆死男人嘴炮羞辱还有逃避家暴的前史啥的；RoseanneLiang导演在MaxLandis编剧加成下尽兴乱来的欢快B级片，,0.4126111,,0.5873889,negative
看完之后可以理解导演为什么会选用了Synthwave，,0.54206503,,0.45793497,positive
希望女权导演都能选好的剧本，,0.54880059,,0.45119941,positive
这导演绝壁对传说中的东方手撕鬼子神剧做了功课，,0.42875844,,0.57124156,negative
这个导演一定是海扁王的铁粉，,0.52372454,,0.47627546,positive
“只要导演不尴尬，,0.51197716,,0.48802284,positive
尴尬的就是观众”导演想拍一个勇敢的母亲，,0.48654699,,0.51345301,negative
哈哈哈哈哈超杀女说im100%solider就想问超杀女你不是应该回”I'mLesbiankind“么哈哈哈哈哈哈感觉导演设计这个台词真的也是逗着超杀女玩的不知道演的时候超杀女自己有没有笑估计NG好多次电影本身三星这段经典台词再加一星,0.53097779,,0.46902221,positive
导演品味不错，,0.73040873,,0.26959127,positive
导演过于想表达其女性力量觉醒的想法，,0.49361915,,0.50638085,negative
很遗憾导演都没有做到,0.27060066,,0.72939934,negative
虽然看下来大概能get导演意思，,0.60005556,,0.39994444,positive
后半导演过于放飞,0.50705024,,0.49294976,positive
让我已经猜到了本片导演的性别，,0.54567098,,0.45432902,positive
我觉得自己的智商被导演污辱了,0.28346795,,0.71653205,negative
最近好莱坞女导演的片子怎么都跟玩似的呢,0.58903363,,0.41096637,positive
导演兼主演全程演绎，,0.50341917,,0.49658083,positive
再加上导演AI换脸演12岁小女孩，,0.5217763,,0.4782237,positive
而是导演本人为完成自己的心愿而将自己的人生梦想代入席琳的故事。,0.53084894,,0.46915106,positive
怎么可以把一个还不错的故事拍的这么零碎分裂配乐也好奇怪除了toxic那一段配乐都很奇怪除了女主几个男性角色演技都很烂结尾也不好看就感觉这个故事烂在导演手里了哦对最值得纪念的地方是这是人生第一次不看中英文字幕看完一部电影观感不好的一部分原因可能是我没看懂一些台词吧…,0.43741438,,0.56258562,negative
2.5典型的导演拖后腿,0.49419352,,0.50580648,negative
当大部分男性导演还沉迷于将镜头中的女主角塑造成某种痛定思痛勇闯龙潭的“特工”时，,0.45657159,,0.54342841,negative
但女性导演的视角和质感明显。,0.50713057,,0.49286943,positive
这是一部优秀的导演处女作长片，,0.71768105,,0.28231895,positive
可能只有女导演才拍得出来。,0.48400709,,0.51599291,negative
Itfeelsdifferentwhenit'ssomeoneyoulove.导演和编剧居然是《王冠》的Camilla。,0.66394788,,0.33605212,positive
看女导演如何看待这样的事件会更有意思，,0.5742968,,0.4257032,positive
这样的故事走向和人物处理也刚好能看到导演的态度，,0.56090603,,0.43909397,positive
只是导演没给这个角色更有戏的高光时刻。,0.57681094,,0.42318906,positive
交给成熟导演拍这个剧本也许会发挥得更出色。,0.61940544,,0.38059456,positive
似乎凯瑞穆里根比导演更懂得这样的电影需要做什么，,0.50935647,,0.49064353,positive
导演的文本和表达都还挺清晰的，,0.6564857,,0.3435143,positive
“女主不够性感没说服力啊；导演就是夹带私货仇男吧以偏概全”——小吊子如是说道,0.41131403,,0.58868597,negative
这是女性导演一次堪称完美的五感演绎，,0.61739711,,0.38260289,positive
作为导演处女作确实表现不错。,0.71325947,,0.28674053,positive
但是她作为导演还很稚嫩。,0.52709232,,0.47290768,positive
主题不喜欢设定太做作导演去拍MV吧....,0.45127396,,0.54872604,negative
很佩服导演这种孤注一掷的政治不正确。,0.32818879,,0.67181121,negative
女性导演一开始就刻意放大性别符号，,0.4540811,,0.5459189,negative
导演把女权大写加粗到为Heroine封圣，,0.55170359,,0.44829641,positive
可能跟导演的电视剧编剧经历有关，,0.50800451,,0.49199549,positive
！导演给这部电影的表现力也实在是太强了！,0.63448094,,0.36551906,positive
这个如果是导演的处女作，,0.50653403,,0.49346597,positive
那我非常看好这个导演，,0.7274421,,0.2725579,positive
也让人蛮期待导演的下一部作品。,0.72611875,,0.27388125,positive
虽然有人大骂女主自私谴责导演学生气太浓，,0.27112854,,0.72887146,negative
但导演显然想要的更多，,0.45906577,,0.54093423,negative
感觉后20分钟不是同一个导演拍的为什么一定要拐到童年阴影心理创伤然后he这样俗套结局呢继续吃了拉拉了吃不好吗因为这20分钟电影整体既不够深也不够实验性不够形式主义了讲真我宁可看这样一个结局：她面无表情地把老公敲死然后优雅高贵地swallow掉一截尾指一抬手血和眼泪糊一脸,0.41868606,,0.58131394,negative
做为导演的处女作，,0.51451138,,0.48548862,positive
我知道导演是想表达对于情感的渴望和无法获得的悲哀所引发的极端自残心理现象。,0.27596474,,0.72403526,negative
但是导演很明显并不是这类人群，,0.46368565,,0.53631435,negative
而在这位导演手中，,0.56065632,,0.43934368,positive
这一部的表现力还是太差了些；不知道是不是导演刻意为之，,0.30495578,,0.69504422,negative
可能导演想多表达变态吞咽异物的原因。,0.3286925,,0.6713075,negative
虽然我明白导演想说原生家庭不幸和上流社会的冷漠.但是哦，,0.38060714,,0.61939286,negative
IFC一个活动看的导演到了现场。,0.52079864,,0.47920136,positive
导演是索科洛夫高徒，,0.49815661,,0.50184339,negative
导演与角色的距离很远又离了一层，,0.47056023,,0.52943977,negative
但是导演是个有想法的人。,0.5826517,,0.4173483,positive
还有导演愿意尝试对电影本体、视听语言进行探索，,0.54290508,,0.45709492,positive
但奈何导演完成度低，,0.40005794,,0.59994206,negative
褪色画面、粗糙颗粒、大画幅相机景深营造的氛围远优于年轻导演对声音文本的实验性尝试；后世交响乐团配乐的现场记录不断入侵、渗入，,0.56817605,,0.43182395,positive
但事实证明导演前两部作品还是要稳不要太有想法了。,0.62616227,,0.37383773,positive
导演的想法挺好，,0.70056859,,0.29943141,positive
感觉导演没想好这两者搭配的更多可能性，,0.5894202,,0.4105798,positive
导演大胆尝试，,0.50217012,,0.49782988,positive
而演员和导演决定了上限。,0.50444069,,0.49555931,positive
导演不是主角为什么要拍这部片子？,0.47522929,,0.52477071,negative
导演你用心良苦，,0.46419212,,0.53580788,negative
导演在乱拍什么，,0.49909332,,0.50090668,negative
导演了一部电影。,0.51774635,,0.48225365,positive
这个导演还的确有点料，,0.57673496,,0.42326504,positive
估计是编剧或者导演被汽车远光大灯闪瞎过眼，,0.48996001,,0.51003999,negative
里面都是导演的工具人，,0.50495655,,0.49504345,positive
导演，,0.50018046,,0.49981954,positive
侮辱观众智商的垃圾编剧和导演,0.27128447,,0.72871553,negative
其实我倒是庆幸导演无甚野心，,0.56191426,,0.43808574,positive
导演讲故事能力不行，,0.47867163,,0.52132837,negative
导演也完全没有想拍出新意的意思，,0.4732079,,0.5267921,negative
编剧和导演的短板都被暴露出来了，,0.39473234,,0.60526766,negative
男主和莫斯科的演员同事应该有戏但是最后并没有说明他的感情状况只说了男女主没再见面男主2017年过世了根据评论所述男主男二一辈子中只对对方动过情据说该电影筹拍了十年导演也采访了男主原型特别值得一看友邻么墙裂推荐啊！,0.51032584,,0.48967416,positive
导演功力再强些，,0.57271872,,0.42728128,positive
或许导演也难以给出一个完满的解决方案，,0.45760435,,0.54239565,negative
可惜了这个燃烧女子式结尾换个导演我可能会很爱这部片（想起五年前在柏林…）求各位别再迫害老柴了一拍俄罗斯/苏联就放老柴也很累的还好主线用的是斯特拉文斯基不然我真的//20211025,0.39354085,,0.60645915,negative
一时间不知是现实就如此离奇还是导演编剧辣手摧花。,0.49913905,,0.50086095,negative
而编剧是导演和。,0.49990564,,0.50009436,negative
导演和编剧（男主角）的首部长片，,0.55304979,,0.44695021,positive
看过一阵子《导演请指教》后，,0.51138765,,0.48861235,positive
但仍然能从片子里感受到导演的用心，,0.65946961,,0.34053039,positive
编导演全线拉垮，,0.47625269,,0.52374731,negative
为什么导演们这么热爱拍上世纪/上上世纪的艺术家气质ntxl悲情爱情故事，,0.51291325,,0.48708675,positive
果然姬片要女导演拍才有味道。,0.67517836,,0.32482164,positive
女性导演拍的姬片果然更有女性凝视之静水流深，,0.50646269,,0.49353731,positive
导演可能以一己之力发明了一种新的男性凝视，,0.53794549,,0.46205451,positive
果然直男导演是拍不出来的，,0.51049344,,0.48950656,positive
只有女导演懂女同性恋，,0.49199885,,0.50800115,negative
导演好骚！,0.72481293,,0.27518707,positive
而导演则把爱情上升到了创世一般的高度。,0.51705546,,0.48294454,positive
当然导演也没彻底放弃男性枷锁的图像，,0.38812219,,0.61187781,negative
导演其实没有很好的捕捉到那些能够产生戏点的幽微之处，,0.47464986,,0.52535014,negative
调性太极致了…导演仿佛在借一部作品发出振聋发聩的世纪疑问：男人和女人到底是怎么谈恋爱的？,0.44156422,,0.55843578,negative
导演为两个女主创造了一个精致的牢笼，,0.58409184,,0.41590816,positive
虽然我完全可以理解导演出于剧情需要对二位丈夫的这种塑造，,0.42770947,,0.57229053,negative
女导演拍的蕾丝片就细腻真实得多了（尤指床戏）。,0.72693607,,0.27306393,positive
导演还原了那种荒凉与炙热，,0.39613275,,0.60386725,negative
这些都只有女导演能处理得好（看到导演是奥斯陆的，,0.49795536,,0.50204464,negative
导演应该自信一些，,0.62464941,,0.37535059,positive
大部分导演好歹都会稍微改改词句，,0.60062652,,0.39937348,positive
导演和编剧真的不够….这么苦的四个人……,0.30311123,,0.69688877,negative
感谢两位好演员还有女导演,0.72659138,,0.27340862,positive
导演莫娜·法斯特欧德全程采用日记体叙事方式，,0.46426563,,0.53573437,negative
导演将4月26日到6月5日的时间单独留下，,0.4684188,,0.5315812,negative
虽然谈不上佳作但足够看到导演的诚意与主旋律的成长。,0.56253879,,0.43746121,positive
导演没有把故事讲好，,0.56972375,,0.43027625,positive
不愧是漫威复联的团队；吹爆导演功力，,0.71902658,,0.28097342,positive
导致编剧导演更多从政治正确角度而非故事本身去安排戏份,0.53234897,,0.46765103,positive
听导演说了很多创作感受，,0.61194232,,0.38805768,positive
能感觉到导演还是很用心的，,0.64614757,,0.35385243,positive
一位女导演能拍出这样的大场面，,0.55906699,,0.44093301,positive
让我在看这部电影的时候对编剧和导演产生了强烈的抵触情绪。,0.49539908,,0.50460092,negative
李少红导演的镜头把控很厉害，,0.43911774,,0.56088226,negative
女导演特有的思路？,0.49622236,,0.50377764,negative
李导演，,0.50039065,,0.49960935,positive
越来越多的导演已经投身其中，,0.39642249,,0.60357751,negative
如果说以前对李少红导演的印象是文艺，,0.51934641,,0.48065359,positive
从导演的角度上来说。,0.62267452,,0.37732548,positive
有些导演可以将素人拍成专业演员，,0.55929058,,0.44070942,positive
女导演对人的情感把握的很细致准确，,0.64589177,,0.35410823,positive
导演是李少红？,0.48450113,,0.51549887,negative
女导演拍这种片，,0.47156217,,0.52843783,negative
我要是少红导演我坚决不挂这个名。,0.4659429,,0.5340571,negative
原来导演还有李少红，,0.53591475,,0.46408525,positive
导演仿佛只会一味爆炸，,0.43109253,,0.56890747,negative
但是导演和剧本的问题太大，,0.5404274,,0.4595726,positive
导演也没什么创造力，,0.50688124,,0.49311876,positive
精致的剧本和导演，,0.62314311,,0.37685689,positive
才女导演新作，,0.50262977,,0.49737023,positive
可惜导演对故事缺乏一种整体把握，,0.37576063,,0.62423937,negative
大概是导演不想拍的太煽情，,0.42687407,,0.57312593,negative
又一部好莱坞劳模基顿大大的作品导演萨拉科兰吉洛是被评为25名最具潜力的独立电影导演，,0.66806355,,0.33193645,positive
不知道是不是导演不太适合拍这种题材，,0.50645919,,0.49354081,positive
导演删繁为简用时间为线选取几个典型案例讲述9·11后两位律师以超专业的精神过人的共情能力一腔热血去弥补社会的伤痛缝补巨大的裂痕平实又克制更显得故事感人至深,0.44365708,,0.55634292,negative
导演处理欠火候，,0.46273122,,0.53726878,negative
导演似乎想将此拍成一个系列，,0.50735754,,0.49264246,positive
可惜都是被其他导演玩了上百遍的桥段,0.4801062,,0.5198938,negative
导演既想往猜火车的迷幻虚无上靠，,0.48682174,,0.51317826,negative
剪辑导演风格是大锅炖了各种英国comedyhorror片。,0.53258895,,0.46741105,positive
没想到是导演的debut...DJBeatrroot太煞笔太好笑了个逼MV，,0.60659589,,0.39340411,positive
导演深爱EdgarWright,0.72580903,,0.27419097,positive
导演肉眼可见能力不足，,0.58649076,,0.41350924,positive
看得出来导演努力想讽刺些什么，,0.29222053,,0.70777947,negative
导演本人也很好笑！,0.73085621,,0.26914379,positive
导演也想玩点新花样，,0.54205756,,0.45794244,positive
导演是哈林啊,0.50174931,,0.49825069,positive
这类好莱坞导演的强大优势就是，,0.71277913,,0.28722087,positive
可见老牌动作导演雷尼哈林创作能力直线下滑。,0.60342295,,0.39657705,positive
过家家的水平和导演,0.4917803,,0.5082197,negative
编剧和导演太弱……,0.4674652,,0.5325348,negative
导演要不要考虑改行拍MV,0.62501477,,0.37498523,positive
我真的不相信这是导演过“绝岭雄风”、“割喉岛”、“虎胆龙威”的导演的作品,0.54114713,,0.45885287,positive
导演已经各种装逼，,0.36948759,,0.63051241,negative
最后猜拳感觉就是导演觉得哎呀时间不够了再编一段吧的，,0.47370384,,0.52629616,negative
第一位中国女导演获金狮大奖。,0.53692958,,0.46307042,positive
像很多美国年轻导演一样，,0.49633485,,0.50366515,negative
可能这是敏感且温柔的女导演共同的视觉，,0.52454586,,0.47545414,positive
导演也沉浸在这样的一段旅程中，,0.46278033,,0.53721967,negative
。导演大赞。,0.73077221,,0.26922779,positive
这里大概包含了太多导演自己的经历。,0.46940096,,0.53059904,negative
不知道女导drama到底啥不过恭喜获得金球最佳导演但是感觉奥斯卡不会给她从格莱美看应该会给政治正确的作品,0.72074845,,0.27925155,positive
导演在情绪表达上做到克制，,0.50300282,,0.49699718,positive
对导演大有好感，,0.5452297,,0.4547703,positive
导演在b站学的电影？,0.49816898,,0.50183102,negative
视角选题立意都很好很喜欢导演的态度客观展现事实并尊重个人选择一直偏好这种有意义的影片反映现实问题并引人思考期待导演下一部影片,0.71626288,,0.28373712,positive
当然赵处理的非常东方导演的克制含蓄（除了过度煽情的配乐），,0.62993997,,0.37006003,positive
能看见导演的野心与立意，,0.53926261,,0.46073739,positive
还是可以看出导演控制的能力。,0.61010524,,0.38989476,positive
能从这位八零后导演身上隐隐看出一个李安。,0.42048887,,0.57951113,negative
导演演员摄影剪辑后期特效所有人都拯救不了电影。,0.66902446,,0.33097554,positive
时空悖论的问题导演也忽略不讲了？,0.3115429,,0.6884571,negative
我觉得导演一定是一边拍一边琢磨，,0.48629224,,0.51370776,negative
克里斯·麦凯导演的作品只能用两个字形容:震撼！,0.65390557,,0.34609443,positive
果然看电影要看导演，,0.62595838,,0.37404162,positive
我也不是看不起导乐高大电影的导演，,0.42426158,,0.57573842,negative
导演那么普通却很自信？,0.59754082,,0.40245918,positive
尽管导演绝对不是这么想的，,0.49315067,,0.50684933,negative
便是导演掌控出现严重失误的铁证。,0.44175627,,0.55824373,negative
导演编剧演员主创还有法国的女人们怕不是要来中国掐死你们,0.46206514,,0.53793486,negative
女性导演对男性性侵心理的细腻捕捉入木三分，,0.54134855,,0.45865145,positive
导演的关注点放在了教练与少女运动员不正常的感情及对其性盘剥上。,0.39735398,,0.60264602,negative
但导演似乎只对这样的畸情有兴趣，,0.51190597,,0.48809403,positive
非BJIFF版本//虽然不算有很多新意的题材选择但整体处理细腻柔软完整舒适//果然还是应该期待更多女性导演的视角最明显的就是电影中对于性的展现和对女性形象的塑造不敢想象如果是男性导演来构想整个段落现在来说是对男性凝视厌恶至极//感谢导演最后让女孩说了不,0.56830922,,0.43169078,positive
作为导演处女作来看，,0.50303121,,0.49696879,positive
导演连贯的情感表达和光影效果在剪刀手下啥也不是，,0.51678408,,0.48321592,positive
导演没有直接做一个时事的剧情化，,0.44262903,,0.55737097,negative
所幸导演关注视角聚焦少女懵懂到觉醒的情绪捕捉，,0.4994273,,0.5005727,negative
说白了就是导演对于整个故事情感的把握是失败的。,0.41244471,,0.58755529,negative
导演真的很会拍雪，,0.56494212,,0.43505788,positive
以及真的只有女导演能拍得出来。,0.46664899,,0.53335101,negative
不愧是女导演，,0.73104706,,0.26895294,positive
②看完之后再看剧组人员果然是女导演，,0.6042193,,0.3957807,positive
还有说导演没拍清楚的，,0.49967274,,0.50032726,negative
结果是“大导演”剪的...,0.47760289,,0.52239711,negative
镜头语言让人不敢相信是女导演拍出来的。,0.53419951,,0.46580049,positive
导演还是没有独到之处，,0.58996817,,0.41003183,positive
题材非常有法国女导演的味道。,0.67070247,,0.32929753,positive
滑雪背景有加分；作为导演的第一部长篇，,0.50816845,,0.49183155,positive
导演还是留出了一点点可讨论的空间，,0.56316376,,0.43683624,positive
导演技法中规中矩，,0.66931177,,0.33068823,positive
导演是咋表现灵异二字的？,0.4661283,,0.5338717,negative
但这个导演脱离了这个类似于“手撕鬼子”的套路，,0.3848159,,0.6151841,negative
导演自身水平不够，,0.4792313,,0.5207687,negative
导演不觉得羞愧吗？,0.28466221,,0.71533779,negative
请广电把导演和制片抓起来吧,0.61065057,,0.38934943,positive
高希希导演还是适合电视剧。,0.53708239,,0.46291761,positive
再次鄙视GXX导演这种在电视剧挣够了钱，,0.27173779,,0.72826221,negative
导演的败笔就是没有表现出为什么去当红军！,0.58938062,,0.41061938,positive
