content,Positive,Neutral,Negative,Sentiment
我妈妈都能看出的糟糕剪辑和嘈杂配乐是被无视了吗?,0.27813114,,0.72186886,negative
PS：英雄本色的配乐又燃又炸！,0.64484464,,0.35515536,positive
哈哈哈哈哈哈哈哈哈哈哈哈哈哈笑死我了调度出色配乐一流演技在线还有什么说的呢？,0.6981607,,0.3018393,positive
BGM配乐也是各种经典影片歌曲（英雄本色，,0.72430651,,0.27569349,positive
配乐俗不可耐，,0.38818573,,0.61181427,negative
这样一部剧本、导演、配乐全员乏善可陈的片子，,0.58560637,,0.41439363,positive
连配乐都不在tune上。,0.47272371,,0.52727629,negative
配乐过于大气，,0.60907209,,0.39092791,positive
中场隧道戏的配乐很怪异，,0.63784334,,0.36215666,positive
配乐也尬，,0.55617764,,0.44382236,positive
坠机那段配乐旋律神似diesirae，,0.55564581,,0.44435419,positive
最差的要数配乐，,0.26895792,,0.73104208,negative
同时配乐指导在做另外的构思。,0.652508,,0.347492,positive
尤其在训练时选用了爵士《StandByMe》来做配乐，,0.67159353,,0.32840647,positive
配乐混乱且嘈杂，,0.31747357,,0.68252643,negative
等了一年的电影没有让人失望剧情其实很简单或者可以说是老套但胜在节奏快全程非常紧张特效配乐和演员的演技相得益彰观者随着主角的视角进入剧情有IMAX和特效加持犹如身临其境,0.43486207,,0.56513793,negative
但最让人无法理解的就是为什么这类题材配乐永远都要从头高潮到尾——这句话我是要在每部国产主旋律片下复制粘贴一遍了么？,0.40091474,,0.59908526,negative
无处不在的配乐也让人听得头疼。,0.53287359,,0.46712641,positive
对女性独立与情感需求间的矛盾由罗南那段自白就突显得淋漓尽致:ButI'msolonely.4.服化道配乐尽皆完美，,0.68468915,,0.31531085,positive
我几乎讨厌这部电影除服装、摄影、配乐外的一切。,0.38292454,,0.61707546,negative
让人想跟着配乐跳舞。,0.61494677,,0.38505323,positive
刘亦菲怎么做到一个表情演完整部电影的巩俐的角色完全没必要我最喜欢的木须也没有小时候最震撼的全京城百姓下跪感谢木兰也没有迪士尼擅长的电影配乐也没有难看至极,0.57206169,,0.42793831,positive
配乐0分，,0.47973648,,0.52026352,negative
怎么能做到从剧情到配乐都这么庸庸碌碌沉闷无比，,0.27847467,,0.72152533,negative
而本剧的配乐也证明了，,0.51310273,,0.48689727,positive
配乐凑合，,0.43374531,,0.56625469,negative
下饭这片子配乐真的有毒,0.41011325,,0.58988675,negative
配乐和打光都太好了。,0.73039485,,0.26960515,positive
配乐带动叙事，,0.51027051,,0.48972949,positive
总结下：一星配乐（慷慨激昂震耳欲聋），,0.4658936,,0.5341064,negative
一分钟不用廉价的抒情配乐就会死，,0.67507668,,0.32492332,positive
特效和配乐的品味都很低。,0.55344443,,0.44655557,positive
亚当·温加德理解超群配乐加分外，,0.67704333,,0.32295667,positive
缺乏想象力的视效和一味雄浑的配乐导致的双重疲劳和爽也不挨着。,0.40294281,,0.59705719,negative
配乐轰炸何用，,0.29083226,,0.70916774,negative
出场中间结尾都有专属配乐，,0.44801593,,0.55198407,negative
伴随着形如美式怀旧金曲的配乐，,0.57515133,,0.42484867,positive
然后电影仍然不忘强行安排许多突兀并且在不同地方跳跃的打戏、“黑乎乎的赛博感”和突然深重配乐而起的爱情戏来疯狂迷惑观众。,0.45494152,,0.54505848,negative
丽莎乔伊让西部世界演员和配乐再就业,0.58434075,,0.41565925,positive
配乐和画面充满了美国B级cult片的恶趣味，,0.52090753,,0.47909247,positive
配乐还可以，,0.73064979,,0.26935021,positive
四颗星全部都放在配乐上了，,0.467653,,0.532347,negative
这个配乐真的很爽。,0.73033381,,0.26966619,positive
PS：配乐也贼牛逼！,0.65993182,,0.34006818,positive
画面的视觉冲击和配乐也做的恰如其分的绚烂。,0.40909265,,0.59090735,negative
配乐2001，,0.51626642,,0.48373358,positive
2001的经典配乐用在科幻部分显得特别有趣。,0.67167072,,0.32832928,positive
两首著名配乐（查拉图斯特拉如是说；蓝色多瑙河）和飞船镜头致敬2001太空漫游。,0.54948165,,0.45051835,positive
配乐666无耻地从小朋友手里抢到个周边--,0.42599388,,0.57400612,negative
里面俩人去找披萨店的那个配乐绝了怎么可以那么激情又乡土的那个感觉配上俩小屁孩的探险之旅心情超赞,0.6360811,,0.3639189,positive
配乐和配舞啥的不敢恭维，,0.2828722,,0.7171278,negative
配乐啥的弄得像迪士尼，,0.62961216,,0.37038784,positive
整个故事架构和配乐都是搬过来的。,0.45109948,,0.54890052,negative
我很喜欢配乐很舒服的感觉。,0.7310564,,0.2689436,positive
配乐和摄影好喜欢～真的是一部太令人放松的电影啦～女主唱歌好好听，,0.72624019,,0.27375981,positive
开始看的时候有点闷后面越来越好转折点是那个演讲配乐很棒有时候是该停下来好好思考,0.6557229,,0.3442771,positive
配乐也很好听，,0.73061261,,0.26938739,positive
6//只有配乐延续了一作水准，,0.39962656,,0.60037344,negative
最后汉斯季默的配乐点赞，,0.70599607,,0.29400393,positive
但也不能靠配乐来说明这是部好电影。,0.63995356,,0.36004644,positive
还有令人尴尬的人物凋零以及到处是补拍的痕迹和虽然很燃但是塞的太满的配乐。,0.4059383,,0.5940617,negative
用寂寞的配乐蹭上一点紧张感的太空救援就证明了导演毫无才华可言。,0.3908666,,0.6091334,negative
除了特效配乐，,0.42387044,,0.57612956,negative
汉斯季默的配乐就是大气，,0.58523556,,0.41476444,positive
“哐哐哐哐”配乐也无法砸醒……,0.4016805,,0.5983195,negative
配乐一如既往的震撼，,0.72223715,,0.27776285,positive
配乐居然是寂寞大神，,0.34266046,,0.65733954,negative
HansZimmer的配乐震撼磅礴，,0.64990895,,0.35009105,positive
加上寂寞大神的配乐。,0.40388828,,0.59611172,negative
配乐是真的不错，,0.73093802,,0.26906198,positive
再融合出色的大师级配乐佐以精良制作，,0.68620288,,0.31379712,positive
搞来这么强的摄影、剪辑、配乐、音效，,0.54511866,,0.45488134,positive
电影配乐和服装设计也很棒，,0.72375943,,0.27624057,positive
配乐优秀～…我觉得怎么也有8？,0.72062638,,0.27937362,positive
配乐都是70年代经典居然都在HipHop采样里听到过,0.5552727,,0.4447273,positive
配乐很带感，,0.71864992,,0.28135008,positive
非常超出预期；服装/发型/配乐/艺指都无可挑剔；某些镜头cg感明显了点，,0.59216861,,0.40783139,positive
英伦华丽摇滚的配乐，,0.45540844,,0.54459156,negative
特别是配合上配乐印象。,0.66445932,,0.33554068,positive
我觉得我可以为配乐（特别是前半），,0.71059127,,0.28940873,positive
年度最喜欢配乐候选。,0.73103596,,0.26896404,positive
服装、配乐、演员，,0.53360629,,0.46639371,positive
特效、配乐和演员都不错，,0.73000439,,0.26999561,positive
8.27点映从画面到配音到配乐到故事，,0.51208288,,0.48791712,positive
另：本片开头的配乐居然和《千与千寻》开头的前几个调一模一样，,0.50522465,,0.49477535,positive
动作戏与配乐的契合度也不错，,0.73024893,,0.26975107,positive
配乐也喜欢，,0.73105533,,0.26894467,positive
配音配乐搭配超赞。,0.73103502,,0.26896498,positive
配音配乐足够沉稳，,0.71765614,,0.28234386,positive
配乐时而歌剧时而newage倒是完美极了。,0.7258241,,0.2741759,positive
除却几处空镜之外不使用任何配乐。,0.44394201,,0.55605799,negative
摄影和配乐极佳，,0.62369854,,0.37630146,positive
#Panorama#//原来配乐是thomaswhill写的！,0.63424947,,0.36575053,positive
配乐、剪辑、台词、叙事、逻辑完全游离和混乱不堪，,0.44516602,,0.55483398,negative
电影的布景和配乐也不错，,0.73092577,,0.26907423,positive
文本上踩点给分配乐定点轰炸的时空交错则马尾串豆腐一般力图洞穿我的大脑，,0.4320001,,0.5679999,negative
几次《友谊地久天长》的配乐恰到好处，,0.72303646,,0.27696354,positive
没有配乐，,0.40687258,,0.59312742,negative
配乐是好听的，,0.72553553,,0.27446447,positive
但配乐真的太烂了，,0.39261767,,0.60738233,negative
而且有些配乐太突兀了，,0.5416207,,0.4583793,positive
观感体验比第一部好虽然还是一贯的矫情私人化但整个故事的完成度还是更饱满些配乐也不错,0.58610826,,0.41389174,positive
华丽摇滚配乐，,0.4632055,,0.5367945,negative
前作至少配乐能让人眼前一亮鸡皮四起。,0.62462959,,0.37537041,positive
对啦配乐也棒棒！,0.73104899,,0.26895101,positive
三星半有点低于预期不过还可以比第一部强配乐需要改善,0.66389005,,0.33610995,positive
配乐贴切狂野够劲，,0.45114085,,0.54885915,negative
电子和摇滚风的配乐，,0.44476775,,0.55523225,negative
配乐沿袭游戏风格也很给力，,0.72547523,,0.27452477,positive
也不用配乐去煽情，,0.52338064,,0.47661936,positive
不靠配乐闪回台词煽情，,0.40906722,,0.59093278,negative
以及古典配乐巧妙的切入，,0.64717813,,0.35282187,positive
古典配乐+西部风格现代化remix；女主我非常🉑️,0.62900331,,0.37099669,positive
配乐倒是很欢乐。,0.73089966,,0.26910034,positive
配乐太满太喧宾夺主，,0.71522731,,0.28477269,positive
以及开场结尾配乐的运用；用小章节式转场类似实验和纪录片手法掩盖剧情连贯性的不足；另片中引用的是JohnFord的TheSearchers(1956);,0.58939431,,0.41060569,positive
西部、谍战、警匪、惊悚、爱情的多题材和流行、摇滚、朋克、交响乐、咏叹调的混杂配乐拳脚交加混为一谈，,0.45564424,,0.54435576,negative
结尾好迷惑啊…lightshow和配乐都很唐突，,0.66710462,,0.33289538,positive
配乐强行拔高应该是故意的笑点。,0.4843707,,0.5156293,negative
配乐泛滥和剧情也不太搭。,0.28204168,,0.71795832,negative
而歌剧的配乐同影片的主旨并不搭调，,0.38375741,,0.61624259,negative
镜头游走、配乐卡点都颇为讲究，,0.52794312,,0.47205688,positive
配乐气氛的烘托，,0.6048695,,0.3951305,positive
观众情绪很难落到具体人物上而只是被激昂的配乐和画面填充感官，,0.47117149,,0.52882851,negative
却在升格摄影和温吞配乐间流淌出静谧的诗意。,0.57137239,,0.42862761,positive
摄影+音效+配乐+散漫的叙述方式在营造故事氛围、散发情绪上所展现的功力当真不错。,0.68996055,,0.31003945,positive
配乐倒是亮点。,0.56133885,,0.43866115,positive
声效与配乐精致细腻，,0.72344665,,0.27655335,positive
2.配乐虽然很好，,0.72974467,,0.27025533,positive
快速的镜头切换加画面的快放加配乐加暴风雨前的自然景象，,0.42531578,,0.57468422,negative
摄影构图、画面内容、KasparKaae带有一些现代感的配乐和音效都不时完全融合在一起，,0.65453706,,0.34546294,positive
摄影、配乐和音效真是一绝。,0.65270046,,0.34729954,positive
特别是配乐和特写镜头的完美呼应，,0.64610587,,0.35389413,positive
配乐也很适合。,0.72058023,,0.27941977,positive
音效、配乐、影像相互融合形成的质感、氛围和节奏感特别吸引人，,0.70462454,,0.29537546,positive
无法通过剪辑、配乐等试听语言将这部名著表现出来。,0.49084695,,0.50915305,negative
摄影和配乐出彩。,0.59334587,,0.40665413,positive
作画、配乐、节奏……,0.5496274,,0.4503726,positive
节奏、情绪、画面、配乐、剪辑……,0.58041121,,0.41958879,positive
反反复复的车内对话和与气质完全不搭的配乐乃至于喜剧元素，,0.52373671,,0.47626329,positive
配乐怒赞！,0.73104525,,0.26895475,positive
配乐很能加分。,0.70352283,,0.29647717,positive
剪辑和配乐都跟得上劲。,0.58587703,,0.41412297,positive
需要汉斯季默这样的配乐师，,0.51161767,,0.48838233,positive
珍珠港的配乐真的好莱坞顶尖配乐，,0.6637219,,0.3362781,positive
而这部就只能说配乐一般。,0.35584363,,0.64415637,negative
配合诡异的配乐，,0.31717368,,0.68282632,negative
配乐令人不适，,0.6293569,,0.3706431,positive
几段打戏衬着节奏古怪的配乐，,0.48714715,,0.51285285,negative
还有那个诡异的配乐。,0.32586146,,0.67413854,negative
但是糟糕的配乐，,0.27031923,,0.72968077,negative
这部配乐歇斯底里，,0.52984909,,0.47015091,positive
配乐莫名其妙。,0.35403808,,0.64596192,negative
最终打斗开始没配乐知道多尴尬吗，,0.43176512,,0.56823488,negative
后面有配乐更尴尬了，,0.51107543,,0.48892457,positive
抽搐的配乐加上抽搐表演风的张晋（特别是最后乱开抢的动作，,0.56573619,,0.43426381,positive
美妙玲珑的配乐更为影片笼罩上一层诙谐戏谑的面纱。,0.71342384,,0.28657616,positive
配乐做得不错。,0.73105245,,0.26894755,positive
配乐也好听。,0.7291076,,0.2708924,positive
风景和配乐不错，,0.73103659,,0.26896341,positive
随着黑屏和喜感的配乐的出现才发现原来是部喜剧。,0.55481729,,0.44518271,positive
无论剧情设置、字幕方式、配乐，,0.53269003,,0.46730997,positive
给大妈广场舞专业配乐的肖央，,0.60118316,,0.39881684,positive
虽然配乐我觉得还行，,0.69369786,,0.30630214,positive
大圣浴火重生+小刀会配乐，,0.62853021,,0.37146979,positive
导演太蠢了剧情太幼了..画面人物配乐本来都挺好..BOSS出场跟现代妖怪一样..咋设计的？,0.4474324,,0.5525676,negative
还不错的配乐，,0.71097855,,0.28902145,positive
除了男主的样貌身材以及配乐选择，,0.55615744,,0.44384256,positive
配乐还是能听出来韩国的哈哈哈，,0.72899892,,0.27100108,positive
配乐有几首不错，,0.73093042,,0.26906958,positive
配乐也好听。,0.7291076,,0.2708924,positive
配乐也好听的，,0.72119209,,0.27880791,positive
绵延悠长的镜头语言与配乐，,0.40137147,,0.59862853,negative
JamesNewtonHoward的配乐完全不输片中出现的古典音乐。,0.63607373,,0.36392627,positive
2.马力克的广角镜头、情绪性剪辑、呢喃旁白（自我追思）、灵性配乐如此熨帖地与故事相融，,0.57790859,,0.42209141,positive
詹姆斯·纽顿·霍华德的配乐将这首超验之诗以最为感性的方式，,0.43934448,,0.56065552,negative
景色与配乐跟剧情之间不太搭。,0.57417776,,0.42582224,positive
在虚无缥缈的镜头和悲怆的配乐下，,0.30260521,,0.69739479,negative
也是是剧情最为明确的一部作品；配乐太棒了,0.69739959,,0.30260041,positive
也就抄曹英沃的配乐抄得够瓷实,0.40956572,,0.59043428,negative
从画面到配乐，,0.42062438,,0.57937562,negative
配乐压抑，,0.33279456,,0.66720544,negative
3.配乐有诺兰那意思。,0.71811924,,0.28188076,positive
导演须做减法（放弃造型、美术、音效、配乐的糊腻子式堆叠），,0.60781619,,0.39218381,positive
美术、声效和配乐是优秀的，,0.72817376,,0.27182624,positive
值得一提的是著名暗氛/军工大神lustmord参与该片配乐制作，,0.60910923,,0.39089077,positive
配乐也强，,0.69404637,,0.30595363,positive
摄影剪辑和配乐制作称得上精致，,0.61813182,,0.38186818,positive
在AlexandreDesplat配乐的催化下，,0.57479778,,0.42520222,positive
非常非常用心地在写台词、做人设、配音、配乐，,0.62968862,,0.37031138,positive
看似不期而遇的画面和瞬间响起的配乐一同呈现出很强的舞台效果，,0.67443523,,0.32556477,positive
配乐很棒。,0.73105666,,0.26894334,positive
服化道、配乐赞！,0.73101667,,0.26898333,positive
剪辑到位表演优秀配乐优美。,0.73031045,,0.26968955,positive
还有配乐那首《Insivible》好好听！,0.71663703,,0.28336297,positive
《我失去了身体》还拿了最佳编辑、最佳配乐，,0.54831124,,0.45168876,positive
画面和配乐都很美，,0.73084038,,0.26915962,positive
画面配乐都一流，,0.72647281,,0.27352719,positive
反正配乐一烘托、节奏一加快热血燃起来就算数了。,0.59295593,,0.40704407,positive
唯一可说的只有配乐。,0.64161304,,0.35838696,positive
电子风配乐相当不赖。,0.7060062,,0.2939938,positive
我觉得单单就配乐都值6分，,0.53292875,,0.46707125,positive
配乐可圈可点，,0.70816305,,0.29183695,positive
2里面的配乐歌曲实在大赞，,0.7154716,,0.2845284,positive
配乐真贵啊！,0.66203675,,0.33796325,positive
以及片子在配乐上相当出色，,0.70013528,,0.29986472,positive
。经典配乐超多多到变成了一个大杂烩，,0.67468162,,0.32531838,positive
亮点是配乐和三只小小鸟。,0.5491337,,0.4508663,positive
配乐相比之下虽然也一般但是倒是还好了。,0.5933965,,0.4066035,positive
想起了十年前被伤痛文学无病呻吟支配的恐怖妄想通过看似深刻的毒鸡汤讨论爱情本来抱着看个爱情小故事的目的但结果观感是就算是朋友酒后讲的这些烂糟事也嫌啰嗦麻烦如果配乐和镜头讲究一点或是演技精湛一点或者就俗套的阴阳两隔都比这显得有趣,0.33372221,,0.66627779,negative
再加上那紧张的配乐，,0.29507108,,0.70492892,negative
好在配乐撑起了密不透风的战争。,0.61221754,,0.38778246,positive
二战+大西洋海战+潜艇+德军狼群战术+汤姆汉克斯+恍惚以为季默大师的配乐+壮丽的画面效果、、、所有这些元素在一起，,0.50643861,,0.49356139,positive
配乐也较流俗，,0.57891247,,0.42108753,positive
开阔的视角和海战的波涛声与配乐值得去。,0.57706011,,0.42293989,positive
氛围主要靠配乐和一条接一条的指令，,0.56003332,,0.43996668,positive
配乐印象深刻,0.53143561,,0.46856439,positive
配乐很赞,0.73105858,,0.26894142,positive
配乐和声音设计有点像敦刻尔克。,0.54110081,,0.45889919,positive
配乐充满了非洲的丛林风情，,0.57579912,,0.42420088,positive
以及汉斯季默大师的配乐，,0.40767947,,0.59232053,negative
配乐是大亮点，,0.62271246,,0.37728754,positive
没有配乐有些地方真的想睡觉。,0.66402935,,0.33597065,positive
只能靠情怀和配乐支撑了。,0.65031832,,0.34968168,positive
配乐乃至分镜都是相仿的。,0.55701447,,0.44298553,positive
包括配乐也可以再浸入一些。,0.70758814,,0.29241186,positive
配乐也做得太电影配乐了，,0.6984799,,0.3015201,positive
肯定是最佳特效、歌曲、配乐。,0.55166714,,0.44833286,positive
配乐也不弱，,0.35028984,,0.64971016,negative
配乐也是那首名曲的简单变奏。,0.50918473,,0.49081527,positive
声音配乐混的糟糕，,0.27068608,,0.72931392,negative
3.影片多用交响乐与歌剧作为配乐，,0.51752674,,0.48247326,positive
Marco老爷的《叛徒》用重配乐、大字幕和法维诺精湛的演技形成了无比浓厚风格的黑帮故事，,0.56399834,,0.43600166,positive
1.配乐还行，,0.66628237,,0.33371763,positive
配乐有点意思。,0.72960786,,0.27039214,positive
尤其灯光、场景、配乐的质感绝非一般动作片所能及，,0.68996931,,0.31003069,positive
配乐和几个场景（盲大爷的玻璃花房、毒父母的废弃古宅）都十分漂亮，,0.36919265,,0.63080735,negative
配乐很低级了。,0.31228548,,0.68771452,negative
西亚配乐的旋律独特又好听，,0.69342683,,0.30657317,positive
(沈腾语气)年初一打开电视看这种烂片时常觉得有些电影配不上配乐,0.31414435,,0.68585565,negative
甚至配乐都可以，,0.46041895,,0.53958105,negative
配乐更是毫无节制，,0.50327919,,0.49672081,positive
比如澡堂打光、阴间调色、塑料配乐、廉价布景、小品表演，,0.63259561,,0.36740439,positive
剪辑配乐都很不连贯包贝尔还是老样子,0.58686019,,0.41313981,positive
看的真挺尬的配乐乱配时间线乱跳就很简单的姐妹花的故事笑点真的尬希望包贝尔以后好好反思不要再祸害电影了,0.49561639,,0.50438361,negative
90年代金曲配乐串烧，,0.51858838,,0.48141162,positive
合适的配乐，,0.50025435,,0.49974565,positive
这个小提琴的配乐太美了，,0.72776367,,0.27223633,positive
硕大蓝莓油菜花浪云雾鲤鱼雪人满屏的毛茸茸开满乐山大佛的花后面几乎每一帧都可以做背景图片配乐也是动人各种奇异的生物们可能真的存在世上哦,0.64511763,,0.35488237,positive
滤镜、配乐、转场技巧用的都很6，,0.54716732,,0.45283268,positive
色彩运镜配乐都很艺术类型，,0.70018825,,0.29981175,positive
《黑暗骑士》的结尾有一首配乐叫《likeadogchasingcars》，,0.63848326,,0.36151674,positive
配乐也挺好听，,0.73071145,,0.26928855,positive
配乐还是有点失望💔但是故事主线还是挺感人的，,0.43397304,,0.56602696,negative
还在电影配乐方面做了大量工作！,0.6731906,,0.3268094,positive
配乐热情迷离，,0.67832761,,0.32167239,positive
真喜欢不起来这种色调的脏镜头；配乐总觉得不在点位上，,0.38612137,,0.61387863,negative
感觉是配乐和剧情独立玩的。,0.49282358,,0.50717642,negative
配乐为什么到结尾演职员表出来了才激昂起来了？,0.53504591,,0.46495409,positive
动作和配乐真的是很不错.高级.如果能再长点把前因后果以及角色成长交代更清楚就更好了..,0.72190115,,0.27809885,positive
最后反派的仇恨加上漂亮的配乐也能让人感觉过瘾。,0.44249023,,0.55750977,negative
五星给配乐，,0.54711972,,0.45288028,positive
配乐，,0.49775686,,0.50224314,negative
明智处在于抹去了非舞台的配乐。,0.54097299,,0.45902701,positive
但低对比度的灰蒙黑白影像与零配乐（凸显环境音，,0.50787375,,0.49212625,positive
无配乐大字幕比小说好中岛步帅得犯规不见上海但孤岛像是世界中心语言的自如在中国导演里独树一帜戏里戏外只需要打火机那么一点比谁枪快比谁运气好比谁感情深,0.66549393,,0.33450607,positive
在剥离了色彩与配乐后，,0.50844833,,0.49155167,positive
无配乐，,0.48988531,,0.51011469,negative
雨声——像舞台上的配乐——是立体的“单声道”，,0.52666321,,0.47333679,positive
不用配乐，,0.48436906,,0.51563094,negative
配乐温婉动容，,0.60817147,,0.39182853,positive
配乐也可能是年度最诡异最wtf，,0.51569979,,0.48430021,positive
全场都被这鬼畜惊乍的日系配乐吓得啼笑皆非，,0.31069893,,0.68930107,negative
这配乐真的是审美扭曲的典范了。,0.58848531,,0.41151469,positive
冷感梳理的镜头和怪异的配乐十分刻意，,0.39866083,,0.60133917,negative
被配乐吓死…如果把小小乔的病毒看成另一层面的“母性”，,0.36219591,,0.63780409,negative
伊藤贞司的诡异配乐比鲜红欲滴的画风还惊悚。,0.36082346,,0.63917654,negative
诡异配乐美术设计，,0.48024602,,0.51975398,negative
但之后随着配乐表演多个层次的旁逸斜出调性逐渐丰富，,0.642423,,0.357577,positive
配乐非常诡异。,0.5151412,,0.4848588,positive
神经刀的日本配乐，,0.28608801,,0.71391199,negative
配乐太特别了，,0.66654932,,0.33345068,positive
再辅以日本能剧式的惊悚配乐（可能是近期印象最深刻的配乐）、蛇蝎美人样的妖艳红花（设计原型花朵名为bloodlady），,0.66584637,,0.33415363,positive
这咋呼的配乐让人满心期待来个吊炸天的大反转，,0.63413539,,0.36586461,positive
配乐吓人到让全场发笑。,0.50974334,,0.49025666,positive
磨人神经的惊悚配乐，,0.27747913,,0.72252087,negative
这样的做法源于导演杰茜卡·豪丝娜为本片释放的终极恐怖元素——鬼祟的配乐音效，,0.54243851,,0.45756149,positive
2.配乐诡谲惊悚，,0.29136918,,0.70863082,negative
说白了是利用配乐声效jumpscare，,0.53732667,,0.46267333,positive
日系配乐和故事非常割裂，,0.36876922,,0.63123078,negative
配乐却又是极其怪异的日式音乐，,0.37973811,,0.62026189,negative
不是靠着配乐的话惊悚程度得减个三分之二吧。,0.40207624,,0.59792376,negative
是一惊一乍的配乐，,0.40062558,,0.59937442,negative
传统日式风格的配乐在影院巨大声音作用下，,0.57307953,,0.42692047,positive
配乐也非常诡异，,0.33255399,,0.66744601,negative
配乐意外之喜。,0.72732324,,0.27267676,positive
加长版黑镜也不会觉得完全不行//故弄玄虚一惊一乍配乐拉满色调绝妙兰斯莫斯可能会有点世另我的错觉？,0.34536583,,0.65463417,negative
配乐故弄玄虚，,0.5347808,,0.4652192,positive
ps引用的日本配乐极具穿透力，,0.69603195,,0.30396805,positive
配乐有京剧的意思。,0.59438128,,0.40561872,positive
呃“你不是真正的快乐你的笑只是你穿的保护色”…一旦揭秘魅力尽失只剩装腔作势惊悚不能一直靠一惊一乍的配乐也不是多么高明的配乐花粉过敏患者累了,0.41910584,,0.58089416,negative
靠配乐jumpscare就是惊悚吗？,0.34374323,,0.65625677,negative
喜欢其中的日式昭和配乐，,0.69702624,,0.30297376,positive
配乐很日式，,0.71727319,,0.28272681,positive
所谓的性冷淡美术风和刻意东方式配乐非常抢戏。,0.50433378,,0.49566622,positive
配乐有东方古风的吊诡感。,0.64717655,,0.35282345,positive
配乐是什么鬼，,0.33094941,,0.66905059,negative
#Cannes2019配乐音量好大,0.62208149,,0.37791851,positive
配乐来凑，,0.52760127,,0.47239873,positive
犬吠和人吼交织的东瀛风配乐一惊一乍，,0.56318149,,0.43681851,positive
配乐有趣。,0.71192116,,0.28807884,positive
"犹如读了巴恩斯的《福楼拜的鹦鹉》.最基础的是有趣,说上心理分析,植物智能,弗兰肯斯坦,主体确认,母性等等.给观众提供解读的方式.女主角角色太难演绎,但离开屋子的一笑一收演的很好.人际关系本来就没有说纯粹真实的成分.导演的思路确实偏离正常思维,所以结尾的快乐也未尝不可.连贯性确实差,主要靠配乐来造成焦虑感.",0.58909802,,0.41090198,positive
但诡异并且一惊一乍的配乐太减分了，,0.36289868,,0.63710132,negative
风格怪异、配乐诡异、故事奇异。,0.48178119,,0.51821881,negative
配乐很能乐，,0.69715719,,0.30284281,positive
全程诡异配乐，,0.27845967,,0.72154033,negative
就连病态的配乐都与妖花的成长同步，,0.36869248,,0.63130752,negative
配乐太赞了,0.73104683,,0.26895317,positive
最吊诡的是这配乐太日本了，,0.48124565,,0.51875435,negative
配乐有病。,0.49050208,,0.50949792,negative
配乐是真的魔性,0.58338232,,0.41661768,positive
怪异的和风配乐不仅没有锦上添花反而呈现出导演想硬拗文艺风的狰狞，,0.45026787,,0.54973213,negative
诡异的配乐。,0.37412879,,0.62587121,negative
配乐用力过猛，,0.45654514,,0.54345486,negative
尺八+鼓点的日本音乐配乐提供了更丰富的悬疑感。,0.65637935,,0.34362065,positive
但哪怕很大胆的运用日式配乐来增强异质时刻的惊悚感，,0.39588767,,0.60411233,negative
令人厌恶的配乐，,0.26973057,,0.73026943,negative
音效配乐比故事情节惊悚。,0.61124942,,0.38875058,positive
啊）抢的电影（期望实在太高）整部电影实在是太过个人化概念化了但主题其实也无甚新意早几十年钱就有类似题材了文本非常单薄空洞就只在原地不断重复完全没有层层递进、抽丝剥茧的精细展现所带来的观看愉悦爽感一惊一乍、故弄玄虚的配乐重复频繁的让人厌恶丛头至尾🈚️法代入期待结尾可以惊人一击结果平淡收场…然后女主竟然是是本届戛纳影后？,0.5004139,,0.4995861,positive
但日式配乐只让人更加感觉故弄玄虚。,0.63969057,,0.36030943,positive
恐怖元素都留在配乐里了。,0.27294712,,0.72705288,negative
配乐简直是灾难，,0.59352425,,0.40647575,positive
调度和配乐让人极其不适。,0.55359373,,0.44640627,positive
配乐迷。,0.60605067,,0.39394933,positive
培育室里排列的鲜红小小乔们一直让我想起「鬼灯的冷彻」里的金鱼草😂担当配乐的是哪位“神仙”作曲家，,0.4800184,,0.5199816,negative
配乐受不了。,0.29728169,,0.70271831,negative
本片最大亮点是诡异配乐，,0.47072162,,0.52927838,negative
配色比配乐还难受。,0.27702792,,0.72297208,negative
配乐用了日式，,0.65512691,,0.34487309,positive
配乐也太诡异了~,0.35948928,,0.64051072,negative
配乐倒是出彩。,0.5969964,,0.4030036,positive
【欧盟影展01】配乐比剧情更抓人，,0.50776131,,0.49223869,positive
配乐真的烦,0.27346421,,0.72653579,negative
末世的氛围清冷的影像包括配乐前半段还不错，,0.64378478,,0.35621522,positive
全片配乐也不错。,0.73105186,,0.26894814,positive
配乐帮了不少忙。,0.70454217,,0.29545783,positive
从片头尾设计到配乐清一色向极简靠拢，,0.56719153,,0.43280847,positive
对白前言不搭后语全为了煽情还嫌不够配乐还要继续使劲生怕有观众还没哭，,0.31131549,,0.68868451,negative
拿掉绝大多数的配乐换成草丛风声也许有趣一点。,0.55037313,,0.44962687,positive
激昂的配乐，,0.51785708,,0.48214292,positive
面面GrahamCoxon居然负责了本片配乐的吉他弹奏~！,0.65587254,,0.34412746,positive
这个质朴的影像风格还有俗气到有点搞笑的配乐甚至一度让我觉得在反讽童话爱情故事了，,0.51526127,,0.48473873,positive
配乐的使用太好了，,0.73059573,,0.26940427,positive
加上配乐更加必不可缺，,0.41303304,,0.58696696,negative
配乐？,0.49963722,,0.50036278,negative
只能用配乐强行烘托情绪，,0.42790209,,0.57209791,negative
钢琴配乐曲子倒是写得好，,0.7260167,,0.2739833,positive
旁白和钢琴配乐转场很烦，,0.39865519,,0.60134481,negative
配乐用法也像似，,0.49367357,,0.50632643,negative
配乐跟三流鬼片一样恶心。,0.30207443,,0.69792557,negative
